item_id,title,brand,family,r720b_l1,r720b_l2,r720b_l3,orig_l1,orig_l2
3467,JGAURORA 3d Printer A3kit Prusa i3 DIY 3d Printers Self Assembly Metal Frame LCD Display Heated bed,JG AURORA,3d_filament,<a_255>,<a_255><b_255>,<c_222>,<a_158>,<a_158><b_66>
3468,"3D Solutech Real Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3D Solutech,3d_filament,<a_188>,<a_188><b_229>,<c_2>,<a_223>,<a_223><b_246>
3469,"3D Solutech Real Pink 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3D Solutech,3d_filament,<a_58>,<a_58><b_226>,<c_5>,<a_223>,<a_223><b_80>
3470,SCStyle 5 Meters GT2 2mm Pitch 6mm Wide Timing Belt for 3D Printer CNC,SCStyle,3d_filament,<a_137>,<a_137><b_40>,<c_62>,<a_23>,<a_23><b_192>
3471,Signswise 200x200mm 12v 150w Silicone Rubber Heating Heater for 3d Printer Heated Beds,Signswise,3d_filament,<a_35>,<a_35><b_96>,<c_154>,<a_79>,<a_79><b_182>
3472,"ROBO 3D PLA 3D Printer Filament, 1 kg Spool, 1.75mm, 0.05mm, Green",ROBO 3D,3d_filament,<a_237>,<a_237><b_157>,<c_169>,<a_223>,<a_223><b_193>
3473,"Uxcell a13041000ux0108 Silver Tone Top Rotary Knobs for 6 mm Dia. Shaft Potentiometer, 10 Piece, 19 mm, Black",uxcell,gauge_meter,<a_137>,<a_137><b_187>,<c_137>,<a_159>,<a_159><b_147>
3474,3D Solutech See Through Red 1.75mm PETG 3D Printer Filament 2.2 LBS (1.0KG),3D Solutech,3d_filament,<a_58>,<a_58><b_57>,<c_8>,<a_223>,<a_223><b_187>
3475,"3D Solutech Real Orange 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3D Solutech,3d_filament,<a_58>,<a_58><b_226>,<c_8>,<a_223>,<a_223><b_80>
3476,HICTOP 5PCS 0.4mm 3D Printer Extruder Nozzle Print Head for MK8 Makerbot RepRap Prusa,HICTOP,3d_filament,<a_120>,<a_120><b_141>,<c_187>,<a_91>,<a_91><b_193>
3477,MeltInk3D PLA Filament For 3D Printers - 1.75mm PLA Filament - 1 kg - Made in USA - Dark Green,MeltInk3D,3d_filament,<a_58>,<a_58><b_44>,<c_139>,<a_223>,<a_223><b_206>
3478,NinjaFlex TPU Flexible Filament 1.75mm 50g Midnight (black),3dprintny.com,3d_filament,<a_234>,<a_234><b_98>,<c_27>,<a_223>,<a_223><b_242>
3479,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent Blue",HATCHBOX,3d_filament,<a_58>,<a_58><b_172>,<c_37>,<a_223>,<a_223><b_198>
3480,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gold",HATCHBOX,3d_filament,<a_58>,<a_58><b_115>,<c_241>,<a_223>,<a_223><b_198>
3481,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Pink",HATCHBOX,3d_filament,<a_58>,<a_58><b_115>,<c_153>,<a_223>,<a_223><b_198>
3482,"LulzBot ABS 3D Printer Filament, 3 mm Diameter, 1 kg Spool, Red",LulzBot,3d_filament,<a_126>,<a_126><b_30>,<c_244>,<a_223>,<a_223><b_222>
3483,"Keeper Foot x 2 Inch 02626 10' x 2"" Lift Sling",Keeper,other,<a_210>,<a_210><b_174>,<c_241>,<a_71>,<a_71><b_93>
3484,"1 Mil Kapton Tape (Polyimide) - 1/2"" X 36 Yds",Tapes Master,tape,<a_229>,<a_229><b_78>,<c_248>,<a_79>,<a_79><b_243>
3485,SainSmart 1.75 mm ABS Filament 1 kg/2.2 lb. for 3D Printers (Silver),SainSmart,3d_filament,<a_71>,<a_71><b_85>,<c_251>,<a_223>,<a_223><b_151>
3486,"StrongFinish Thermal Glass for 3D Printer Platform Printing Bed 9"" x 6"" x 0.25",StrongFinish,3d_filament,<a_234>,<a_234><b_77>,<c_97>,<a_223>,<a_223><b_137>
3487,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent Blue",HATCHBOX,3d_filament,<a_58>,<a_58><b_115>,<c_83>,<a_223>,<a_223><b_198>
3488,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent Red",HATCHBOX,3d_filament,<a_58>,<a_58><b_115>,<c_61>,<a_223>,<a_223><b_198>
3489,Elitech RC-5 USB Temperature Data logger Recorder 32000 Points High Accuracy,Elitech,other,<a_8>,<a_8><b_240>,<c_184>,<a_158>,<a_158><b_75>
3490,"MeltInk3D PLA- 1K175BLK05 Black PLA 3D Printer Filament &Oslash; 1.75mm, 1Kg (2.2 Lb), MADE in U.S.A, Dimensional Accuracy: &plusmn; 0.05mm",MeltInk3D,3d_filament,<a_71>,<a_71><b_37>,<c_201>,<a_223>,<a_223><b_31>
3491,"4"" x 36 yds - 1 Mil Kapton Tape Polyimide Tape",Tapes Master,tape,<a_229>,<a_229><b_144>,<c_8>,<a_79>,<a_79><b_40>
3492,uxcell 2 Pcs K Type 500C Wire Lead Measuring Thermocouple Sensor 1M 3.3Ft,uxcell,other,<a_227>,<a_227><b_157>,<c_154>,<a_211>,<a_211><b_216>
3493,"3D Solutech Printer Filament, Real Blue PLA, 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 1.1 LBS (0.5KG)",3D Solutech,3d_filament,<a_58>,<a_58><b_78>,<c_210>,<a_223>,<a_223><b_80>
3494,"3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3D Solutech,3d_filament,<a_58>,<a_58><b_226>,<c_27>,<a_223>,<a_223><b_80>
3495,Melting Dish Casting Crucible Tool Ingot Mold,ikohe,other,<a_102>,<a_102><b_52>,<c_92>,<a_229>,<a_229><b_5>
3496,SEOH Beaker Borosilicate Glass Low Form Graduated 1000ml Each,SEOH,other,<a_251>,<a_251><b_202>,<c_36>,<a_94>,<a_94><b_40>
3497,"1 Mil Kapton Tape (Polyimide) - 1/4"" X 36 Yds",Tapes Master,tape,<a_229>,<a_229><b_78>,<c_162>,<a_79>,<a_79><b_243>
3498,"Gizmo Dorks 1.75mm PLA Filament 1kg / 2.2lb for 3D Printers, Translucent Pink",Gizmo Dorks,3d_filament,<a_126>,<a_126><b_226>,<c_78>,<a_223>,<a_223><b_159>
3499,6-36VDC 4mm Detecting Distance NO Inductive Proximity Switch LJ12A3-4-Z/BY,uxcell,ventilation_fan,<a_183>,<a_183><b_191>,<c_50>,<a_236>,<a_236><b_164>
3500,SOLOOP 100PCS Quick Splice Wire Terminals&Male Spade Wire Connectors Set,,connector_fitting,<a_65>,<a_65><b_59>,<c_68>,<a_158>,<a_158><b_96>
3501,"Everdixie USA Dual Head Stethoscope, Pink",BP MEDICAL SUPPLIES,other,<a_18>,<a_18><b_178>,<c_20>,<a_180>,<a_180><b_195>
3502,"3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece, Burgundy Tube, Stainless Stem and Headset, 27 inch, 6153",3M Littmann,other,<a_18>,<a_18><b_153>,<c_127>,<a_180>,<a_180><b_186>
3503,Yeast Nutrient - 8 oz.,Midwest Homebrewing and Winemaking Supplies,fastener,<a_177>,<a_177><b_104>,<c_233>,<a_150>,<a_150><b_94>
3504,GUM Flosbrush Mint [861] 100 Feet,SUNSTAR BUTLER,other,<a_66>,<a_66><b_218>,<c_124>,<a_24>,<a_24><b_216>
3505,Taulman 3D 618 Natural Nylon Filament for 3D Printer 1.75mm 2 1lb Spool Bundle MADE IN USA,,3d_filament,<a_195>,<a_195><b_89>,<c_35>,<a_158>,<a_158><b_120>
3506,"Perineal Irrigation 8 ounce Cleansing Bottle (Pack of 3) lavette irrigation bottle for post-partum, new mothers, and bidet use",Medline,other,<a_103>,<a_103><b_206>,<c_173>,<a_44>,<a_44><b_247>
3507,"Huhushop(TM) white 0.96"" I2C IIC SPI Serial 128X64 OLED LCD LED Display Module For Arduino",SPHTOEO,other,<a_220>,<a_220><b_159>,<c_95>,<a_158>,<a_158><b_212>
3508,Foreasy 3D Printer Accessories 3D Print Removal Tool Shovel Tool,Foreasy,3d_filament,<a_113>,<a_113><b_247>,<c_4>,<a_223>,<a_223><b_59>
3509,"MG Chemicals Blue PETG 3D Printer Filament, 1.75 mm, 1 kg Spool",MG Chemicals,3d_filament,<a_58>,<a_58><b_185>,<c_5>,<a_223>,<a_223><b_126>
3510,"eSUN 3D 1.75mm PETG Red Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Red",eSUN,3d_filament,<a_237>,<a_237><b_57>,<c_140>,<a_223>,<a_223><b_126>
3511,Addicore 5 Pack nRF24L01+ and ESP8266 Breadboard Breakout Adapter Board (BB-ADTR),Addicore,other,<a_82>,<a_82><b_2>,<c_7>,<a_73>,<a_73><b_254>
3512,Addicore 2 Pack ESP8266 ESP-01 WiFi Wireless Tranceiver Module 1MB Flash in Antistatic Foam Arduino Compatible,Addicore,other,<a_5>,<a_5><b_204>,<c_167>,<a_30>,<a_30><b_251>
3513,2x 40pcs Female to Female 2.54mm 0.1 in Jumper Wires F/F (2x40pcs),HIGHROCK,other,<a_99>,<a_99><b_220>,<c_50>,<a_73>,<a_73><b_218>
3514,"Gizmo Dorks 1.75mm PLA Filament 1kg / 2.2lb for 3D Printers, Grey",Gizmo Dorks,3d_filament,<a_126>,<a_126><b_226>,<c_2>,<a_223>,<a_223><b_159>
3515,Foxnovo High Temperature Heat Resistant Tape Polyimide Film Adhesive Tape (30mm33m),Foxnovo,tape,<a_229>,<a_229><b_118>,<c_226>,<a_79>,<a_79><b_243>
3516,DHT Electronics 2PCS RF coaxial cable UHF female SO239 to MCX male right angle connector RG316 20CM,DHT Electronics,connector_fitting,<a_209>,<a_209><b_63>,<c_158>,<a_23>,<a_23><b_148>
3517,"Octave Kapton Tape for 3D Printer Platform 6"" x 100'",Kapton,3d_filament,<a_195>,<a_195><b_225>,<c_214>,<a_197>,<a_197><b_119>
3518,HMD PH-200 Digital Professional Waterproof 0-14 PH & Temperature Meter,HM Digital,gauge_meter,<a_25>,<a_25><b_87>,<c_76>,<a_36>,<a_36><b_231>
3519,HM Digital COM100 Waterproof EC/TDS And Temperature Combo Meter,HM Digital,gauge_meter,<a_25>,<a_25><b_148>,<c_92>,<a_36>,<a_36><b_227>
3520,SainSmart 1.75mm PVA Dissolvable 3D Printers Filament -0.5kg/1.1lbs (Natural),SainSmart,3d_filament,<a_237>,<a_237><b_85>,<c_106>,<a_223>,<a_223><b_42>
3521,"Cutequeen 3D-PLA-1.75mm-1KG 3D Printer Filament,1.75 mm Diameter,Dimensional Accuracy +/- 0.05mm,1000g Spool,White",Cutequeen,3d_filament,<a_237>,<a_237><b_115>,<c_43>,<a_223>,<a_223><b_193>
3522,"3D Solutech Real Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - ST176BLPLA",3D,3d_filament,<a_58>,<a_58><b_78>,<c_2>,<a_223>,<a_223><b_80>
3523,"Uxcell a14050500ux0216 HC-49S DIP Quartz Crystal Oscillator, 16 MHz, 16.000 MHz, 10 Piece",uxcell,other,<a_178>,<a_178><b_66>,<c_246>,<a_73>,<a_73><b_84>
3524,"Uxcell a14092200ux0209 50 Piece 10K Ohm 0.05W 3435B NTC Thermistors Resistor, MF52-103 Type",uxcell,other,<a_227>,<a_227><b_246>,<c_36>,<a_211>,<a_211><b_136>
3525,"Genteq Capacitor 10 UF MFD 370V 97F9002, 97F9002s (Replaces Old GE# 97F9002BZ3, Z97F9002, 27L669), 10 MFD at 370V, Oval",Genteq,other,<a_100>,<a_100><b_149>,<c_113>,<a_236>,<a_236><b_227>
3526,"Gizmo Dorks 3mm (2.85mm) ABS Filament 1kg / 2.2lb for 3D Printers, Green",Gizmo Dorks,3d_filament,<a_126>,<a_126><b_74>,<c_42>,<a_223>,<a_223><b_159>
3527,"SEOH Glass Stir Rod 10"" - 1 EA",SEOH,other,<a_189>,<a_189><b_243>,<c_155>,<a_229>,<a_229><b_227>
3528,"SEOH Micro Borosilicate Glass Graduated Beakers (5ml, 10ml and 25ml)",SEOH,other,<a_251>,<a_251><b_216>,<c_99>,<a_94>,<a_94><b_40>
3529,"SIENOC 3D PLA 1KG 1.75mm PLA 3D Printer Filament, Dimensional Accuracy+/- 0.05mm 1 kg(2.2 lbs) Spool White",SIENOC,3d_filament,<a_237>,<a_237><b_118>,<c_141>,<a_223>,<a_223><b_220>
3530,"Carbon Steel Lock Nut, Zinc Plated Finish, Right Hand Threads, Self-Locking/Nylon Insert, Meets DIN 985, M5-0.80 Threads (Pack of 100)",Small Parts,fastener,<a_6>,<a_6><b_141>,<c_160>,<a_224>,<a_224><b_10>
3531,Uxcell a13101700ux0207 10 Pcs 20mm x 20mm x 6mm Aluminum Heatsink for IC MOSFET SCR (Pack of 10),uxcell,other,<a_30>,<a_30><b_142>,<c_23>,<a_23>,<a_23><b_93>
3532,Mercurry 10 Meters GT2 timing belt width 6mm Fit for RepRap Mendel Rostock Prusa GT2-6mm Belt,Mercurry,gauge_meter,<a_137>,<a_137><b_95>,<c_145>,<a_23>,<a_23><b_101>
3533,SEOH 600ml Low Form Borosilicate Glass Graduated Beaker (Each),SEOH,other,<a_251>,<a_251><b_202>,<c_66>,<a_94>,<a_94><b_68>
3534,"HICTOP Desktop 3D Printer, Black",HICTOP,3d_filament,<a_195>,<a_195><b_240>,<c_215>,<a_158>,<a_158><b_66>
3535,Anycubic Barrel Stainless Steel Nozzle Throat with PTFE Tube for V6 3D Printer 1.75mm Extruder Hot End,Anycubic,3d_filament,<a_120>,<a_120><b_63>,<c_239>,<a_91>,<a_91><b_83>
3536,Staple Remover Kit,Dynarex,fastener,<a_160>,<a_160><b_33>,<c_12>,<a_24>,<a_24><b_148>
3537,Smartbuy 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool/Roll (2.2 lbs) - Dimensional Accuracy +/- 0.05mm,Smartbuy,3d_filament,<a_71>,<a_71><b_157>,<c_55>,<a_223>,<a_223><b_96>
3538,[3D CAM] 5 PCS PC4-M6 Pneumatic Straight Fitting for 4mm OD RepRap 3D Printer Bowden Tubing or other use,DD-life,3d_filament,<a_255>,<a_255><b_30>,<c_33>,<a_158>,<a_158><b_36>
3539,"Starbond EM-2000 Thick, PREMIUM CA - Super Glue plus Extra Cap and Microtips, 2 oz. (For Woodturning, Hobby, Archery Fletching)",STARBOND,adhesive_epoxy,<a_158>,<a_158><b_236>,<c_142>,<a_99>,<a_99><b_230>
3540,"SainSmart 1.75 Aluminum Metal 1.75 mm Filament for 3D Printing, 0.5 kg/1.1 lb.",SainSmart,3d_filament,<a_71>,<a_71><b_181>,<c_211>,<a_223>,<a_223><b_160>
3541,5PCS Nema 17 Stepper Motor Bipolar 2A 84oz.in 48mm 4-lead for 3D Printer/CNC,STEPPERONLINE,3d_filament,<a_137>,<a_137><b_170>,<c_12>,<a_30>,<a_30><b_192>
3542,FlashForge FFH001 2 Nozzles and 4 Teflon Tubes kit for FlashForge Creator Pro and Dreamer (Pack of 6),FlashForge,other,<a_113>,<a_113><b_11>,<c_201>,<a_91>,<a_91><b_45>
3543,"SUNKEE 100 pcs Rectifier Diode Tape kit,1N4148 1N4007 1N5819 1N5399 FR107 FR207 1N5408 1N5822",SUNKEE,tape,<a_91>,<a_91><b_43>,<c_30>,<a_30>,<a_30><b_43>
3544,3D CAM] All Metal Hot End V6 for RepRap 3D Printer Bowden Extruder 3.0mm Filament 0.5mm Nozzle 12V 40W Heater,3D CAM,3d_filament,<a_255>,<a_255><b_145>,<c_4>,<a_158>,<a_158><b_217>
3545,"E-Projects 10EP51410K0 10k Ohm Resistors, 1/4 W, 5% (Pack of 10)",E-Projects,other,<a_101>,<a_101><b_173>,<c_62>,<a_73>,<a_73><b_224>
3546,Inland 1.75mm Orange PLA 3D Printer Filament - 1kg Spool (2.2 lbs),Inland,3d_filament,<a_237>,<a_237><b_122>,<c_232>,<a_158>,<a_158><b_72>
3547,3D Solutech See Through Blue 1.75mm PETG 3D Printer Filament 2.2 LBS (1.0KG),3D Solutech,3d_filament,<a_58>,<a_58><b_57>,<c_178>,<a_223>,<a_223><b_187>
3548,Gladiator GACK04KDSX Ready-to-Assemble Caster Kit,Gladiator,other,<a_68>,<a_68><b_163>,<c_42>,<a_87>,<a_87><b_211>
3549,"Hydroplanet&trade; 4 Inch Duct Booster Fan,exhaust Fan High Cfm, 4"" 65-100 CFM (4 Inch)",Hydroplanet,ventilation_fan,<a_3>,<a_3><b_149>,<c_54>,<a_109>,<a_109><b_192>
3550,Uxcell a12081400ux0273 10 x Momentary SPST NO Red Push Button Switch AC 250V/1.5A 125V/3A,uxcell,other,<a_117>,<a_117><b_37>,<c_16>,<a_236>,<a_236><b_35>
3551,KING DO WAY 3pcs HSS Spiral grooved Step Drill Bit 4mm to 12mm/20mm/32mm Cut Tool Set,KING DO WAY,other,<a_44>,<a_44><b_42>,<c_72>,<a_224>,<a_224><b_139>
3552,"Rubbermaid Commercial Heavy-Duty BRUTE Dome Swing Top Door Lid for 44 Gallon Waste/Utility Containers, Plastic, Gray (FG264788GRAY)",Rubbermaid Commercial Products,other,<a_214>,<a_214><b_146>,<c_65>,<a_210>,<a_210><b_183>
3553,"Uxcell a15011600ux0214 5 Piece 5K Ohm Linear Taper Rotary Potentiometer, 5KB B5K Pot",uxcell,tape,<a_121>,<a_121><b_21>,<c_243>,<a_73>,<a_73><b_123>
3554,"Gizmo Dorks 1.75mm ABS Filament 1kg / 2.2lb for 3D Printers, White",Gizmo Dorks,3d_filament,<a_126>,<a_126><b_74>,<c_84>,<a_223>,<a_223><b_159>
3555,"3D PLA 1.75MM BLUE Plastic 3D Printer Printing Filament, Dimensional Accuracy +/- 0.04 mm, 1KG 2.2LBS",LabelPros,3d_filament,<a_237>,<a_237><b_56>,<c_186>,<a_158>,<a_158><b_206>
3556,"MeltInk3D PLA-1K175GLD05 Gold PLA 3D Printer Filament &Atilde;&tilde; 1.75mm, 1Kg (2.2 Lb), MADE in USA, Dimensional Accuracy: &Acirc;&plusmn; 0.05mm",MeltInk3D,3d_filament,<a_58>,<a_58><b_124>,<c_201>,<a_223>,<a_223><b_206>
3557,3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG),3D Solutech,3d_filament,<a_58>,<a_58><b_226>,<c_106>,<a_223>,<a_223><b_80>
3558,"Professional Black 1.75mm PLA 3D Printer Filament, 1kg (2.2lb) Filament Weight, 0.05mm Tolerance, by ProMolt 3D",ProMolt 3D,3d_filament,<a_71>,<a_71><b_184>,<c_219>,<a_223>,<a_223><b_172>
3559,Beaker Low Form Glass Graduated 600ml,Kimble Bomex,other,<a_251>,<a_251><b_120>,<c_103>,<a_94>,<a_94><b_149>
3560,uxcell 10 Pcs 17mm x 6mm x 6mm Single Row Shielded Deep Groove Ball Bearing 606ZZ,uxcell,other,<a_180>,<a_180><b_43>,<c_7>,<a_251>,<a_251><b_207>
3561,Economy Pre-Assembly M5 T Nut for 20mm T-Slot/V-Slot Aluminum Extrusions (Pack of 25),Generic,fastener,<a_228>,<a_228><b_0>,<c_230>,<a_224>,<a_224><b_130>
3562,"213X6 Karter Scientific 50ml Porcelain Crucible, High Tall Form, Glazed, 43x58mm",Karter Scientific,other,<a_226>,<a_226><b_211>,<c_223>,<a_17>,<a_17><b_222>
3563,"High Temperature Tape 1/2"" Wide, Kapton No Residue Heat Tape for Sublimation and Heat Transfe",Rincons Heat Press,tape,<a_152>,<a_152><b_246>,<c_14>,<a_233>,<a_233><b_195>
3564,"ATMEL ATTINY85-20PU MCU, 8BIT, ATTINY, 20MHZ, DIP-8 (10 pieces)",ATMEL,other,<a_5>,<a_5><b_117>,<c_90>,<a_30>,<a_30><b_1>
3565,"3-IN-ONE  Professional Grade Pneumatic Tool Oil, 4 OZ",3-IN-ONE,other,<a_215>,<a_215><b_120>,<c_53>,<a_173>,<a_173><b_73>
3566,"Remington Industries 16SNSP 16 AWG Magnet Wire, Enameled Copper Wire, 1.0 lb, 0.0520"" Diameter, 126' Length, Red",Remington Industries,gauge_meter,<a_254>,<a_254><b_115>,<c_16>,<a_251>,<a_251><b_228>
3567,ECO-WORTHY 12V 2 Inch Stroke Linear Actuator 330lbs Maximum Lift with Mounting Brackets (12VDC 2''),ECO-WORTHY,other,<a_167>,<a_167><b_16>,<c_106>,<a_158>,<a_158><b_118>
3568,"SCIGRIP 4 10308 Acrylic Solvent Cement, Water-thin, 1/4 Pint Can with Screw-on Cap, Clear",SCIGRIP,fastener,<a_124>,<a_124><b_56>,<c_160>,<a_165>,<a_165><b_219>
3569,Atlas ESR70,Peak,other,<a_8>,<a_8><b_75>,<c_220>,<a_153>,<a_153><b_58>
3570,SEOH Magnesium Ribbon 25 Grams,SEOH,other,<a_135>,<a_135><b_9>,<c_75>,<a_229>,<a_229><b_205>
3571,"SCIGRIP 16 Acrylic Cement, Low-VOC, Medium bodied, 1 Pint Can with Screw-on Cap, Clear",SCIGRIP,fastener,<a_124>,<a_124><b_216>,<c_7>,<a_165>,<a_165><b_219>
3572,Inland 1.75mm Black ABS 3D Printer Filament - 1kg Spool (2.2 lbs),Inland,3d_filament,<a_237>,<a_237><b_122>,<c_46>,<a_158>,<a_158><b_72>
3573,"Industrial & Scientific"" />",80/20 Inc,metadata_placeholder,<a_191>,<a_191><b_143>,<c_207>,<a_15>,<a_15><b_103>
3574,CO RODE M4 M5 M6 Stainless Steel Hex Head Bolts Nuts Washers Screws Assortment Kit - 304 Stainless Steel,CO RODE,fastener,<a_231>,<a_231><b_175>,<c_95>,<a_224>,<a_224><b_153>
3575,Gikfun B10K B100K B5K B50K B2K B20K Ohm Knurled Shaft Linear Rotary Taper Potentiometer for Arduino EK8359,Gikfun,tape,<a_8>,<a_8><b_30>,<c_137>,<a_17>,<a_17><b_118>
3576,5PCS Nema17 Stepper Motor 2A 64oz.in 40mm Body 4-lead 1m Cable W/Connector DIY CNC,STEPPERONLINE,connector_fitting,<a_137>,<a_137><b_170>,<c_160>,<a_30>,<a_30><b_192>
3577,HICTOP 5 Meters GT2 2mm pitch 6mm wide Timing Belt for 3D printer CNC,HICTOP,3d_filament,<a_220>,<a_220><b_30>,<c_241>,<a_158>,<a_158><b_246>
3578,Drillpro 4x4'' Scientific Lab Jack Aluminum Lab Lifting Platform Stand Rack Scissor Lab-Lift Lifter,DRILLPRO,other,<a_73>,<a_73><b_135>,<c_181>,<a_87>,<a_87><b_124>
3579,Inland 1.75mm Natural PETG 3D Printer Filament - 1kg Spool (2.2 Lbs),Inland,3d_filament,<a_237>,<a_237><b_122>,<c_33>,<a_158>,<a_158><b_72>
3580,"MeltInk3D PLA-1K175PRP05 Purple PLA 3D Printer Filament &Oslash; 1.75mm, 1Kg (2.2 Lb), Made in USA, Dimensional Accuracy: &plusmn; 0.05mm",MeltInk3D,3d_filament,<a_237>,<a_237><b_56>,<c_182>,<a_158>,<a_158><b_206>
3581,1 Oz (30 ml) AMBER Boston Round Glass Bottle w/Cap - Pack of 12,PREMIUM VIALS CREATIVE PACKAGING SOLUTIONS,other,<a_112>,<a_112><b_57>,<c_129>,<a_150>,<a_150><b_91>
3582,"Fowler 72-030-006 6"" / 150 mm Dial Caliper",Fowler,gauge_meter,<a_164>,<a_164><b_245>,<c_214>,<a_104>,<a_104><b_36>
3583,"Flashforge Dreamer 3d Printer, Dual Extruder, Fully Enclosed Chamber, W/2 Free Spools",YYQXL,3d_filament,<a_113>,<a_113><b_36>,<c_240>,<a_91>,<a_91><b_180>
3584,"eSUN 1.75mm Pink PLA 3D Printer filament 1kg Spool (2.2lbs), Pink",eSUN,3d_filament,<a_237>,<a_237><b_63>,<c_129>,<a_223>,<a_223><b_144>
3585,uxcell 10 Pcs Air Pneumatic 4mm to 4mm Straight Push in Connectors Quick Fittings,uxcell,connector_fitting,<a_46>,<a_46><b_166>,<c_160>,<a_108>,<a_108><b_190>
3586,"TEN-HIGH Linear Motion 8 mm Shaft, 495 mm Length, Chrome Plated, Case Hardened, Metric",Ten-high,other,<a_22>,<a_22><b_22>,<c_17>,<a_251>,<a_251><b_164>
3587,"20x150mm Glass Test Tube, Screw Top, With Cap, Black (Pack 10) Karter Scientific 402H2",Karter Scientific,fastener,<a_201>,<a_201><b_251>,<c_106>,<a_94>,<a_94><b_234>
3588,10Pcs Mini Iron Butterfly Hinges Cabinet Drawer Door Butt Hinge,Generic,other,<a_68>,<a_68><b_180>,<c_107>,<a_42>,<a_42><b_135>
3589,Bob Smith 116 Insta-Cure Ic-Gel .7oz,BSI,other,<a_106>,<a_106><b_156>,<c_126>,<a_99>,<a_99><b_155>
3590,Drillpro 400mm 8mm Lead Screw ACME Lead Screw and Nut for 3D Printer Z Axis,DRILLPRO,3d_filament,<a_137>,<a_137><b_26>,<c_97>,<a_224>,<a_224><b_110>
3591,"1/4"" Eccentric Spacer for Full Size V Wheels (Pack of 20)",Generic,other,<a_240>,<a_240><b_22>,<c_96>,<a_159>,<a_159><b_5>
3592,"3D Solutech Printer Filament, Real Black PLA, 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 1.1 LBS (0.5KG)",3D Solutech,3d_filament,<a_58>,<a_58><b_78>,<c_106>,<a_223>,<a_223><b_80>
3593,"Linear Motion 8 mm Shaft, 30"" Length, Chrome Plated, Case Hardened, Metric",VXB,other,<a_22>,<a_22><b_22>,<c_123>,<a_251>,<a_251><b_164>
3594,Calibration Kit with Tweezers and Weights 10mg - 50g,WM,other,<a_98>,<a_98><b_229>,<c_169>,<a_229>,<a_229><b_110>
3595,"American Educational Connecting Kjeldahl Bulb with Stopper for Distilling Apparatus, 50mm Bulb Diameter",American Educational Products,gauge_meter,<a_63>,<a_63><b_165>,<c_74>,<a_229>,<a_229><b_216>
3596,SainSmart DSO211 ARM Nano Mini Storage Pocket Portable Handheld Digital Oscilloscope,SainSmart,other,<a_193>,<a_193><b_104>,<c_237>,<a_36>,<a_36><b_174>
3597,"SHURFLO 1434.1019 234-2926 1/2"" FPT X 1/2"" Barb Straight Swivel",SHURFLO,other,<a_118>,<a_118><b_22>,<c_53>,<a_108>,<a_108><b_239>
3598,1.75mm Red PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,AMZ3D,3d_filament,<a_237>,<a_237><b_56>,<c_1>,<a_158>,<a_158><b_72>
3599,"3D Solutech Aqua Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3D Solutech,3d_filament,<a_58>,<a_58><b_226>,<c_43>,<a_223>,<a_223><b_80>
3600,"Micro-Swiss HW-NOZ-MK10-04 Plated Brass Wear Resistant Nozzles, 1.75 mm, MK10 (Flash Forge/Dremel/Wanhao) 0.4 mm, Bright Nickel",Micro-Swiss,other,<a_120>,<a_120><b_100>,<c_85>,<a_91>,<a_91><b_96>
3601,Smartbuy 1.75mm Green PLA 3D Printer Filament - 1kg Spool/Roll (2.2 lbs) - Dimensional Accuracy +/- 0.05mm,Smartbuy,3d_filament,<a_71>,<a_71><b_157>,<c_6>,<a_223>,<a_223><b_96>
