idx,item_id,family,title,r720e_target_sid,r720e_pred1_sid,r720e_hit1,r720e_hit3,r720e_hit5,r720e_hit10,r720e_top1_l1,r720e_top10_l1,r720e_top1_l2,r720e_top10_l2,r720e_top1_l3,r720e_top10_l3,r720e_l1,r720e_l1_size,r720e_l1_purity,r720e_l1_top_family,r720e_pred1_item_id,r720e_pred1_title,r720e_pred1_family,r720b_target_sid,r720b_pred1_sid,r720b_hit1,r720b_hit3,r720b_hit5,r720b_hit10,r720b_top1_l1,r720b_top10_l1,r720b_top1_l2,r720b_top10_l2,r720b_top1_l3,r720b_top10_l3,r720b_l1,r720b_l1_size,r720b_l1_purity,r720b_l1_top_family,r720b_pred1_item_id,r720b_pred1_title,r720b_pred1_family,orig_align_target_sid,orig_align_pred1_sid,orig_align_hit1,orig_align_hit3,orig_align_hit5,orig_align_hit10,orig_align_top1_l1,orig_align_top10_l1,orig_align_top1_l2,orig_align_top10_l2,orig_align_top1_l3,orig_align_top10_l3,orig_align_l1,orig_align_l1_size,orig_align_l1_purity,orig_align_l1_top_family,orig_align_pred1_item_id,orig_align_pred1_title,orig_align_pred1_family,orig_strong_target_sid,orig_strong_pred1_sid,orig_strong_hit1,orig_strong_hit3,orig_strong_hit5,orig_strong_hit10,orig_strong_top1_l1,orig_strong_top10_l1,orig_strong_top1_l2,orig_strong_top10_l2,orig_strong_top1_l3,orig_strong_top10_l3,orig_strong_l1,orig_strong_l1_size,orig_strong_l1_purity,orig_strong_l1_top_family,orig_strong_pred1_item_id,orig_strong_pred1_title,orig_strong_pred1_family,v2_target_sid,v2_pred1_sid,v2_hit1,v2_hit3,v2_hit5,v2_hit10,v2_top1_l1,v2_top10_l1,v2_top1_l2,v2_top10_l2,v2_top1_l3,v2_top10_l3
3610,1668,other,Philips Sonicare Easy Clean Sonic Electric Toothbrush,<a_54><b_189><c_233>,<a_160><b_8><c_0>,0,0,0,0,0,0,0,0,0,0,<a_54>,11,0.9090909090909091,other,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,<a_57><b_73><c_125>,<a_131><b_6><c_0>,0,0,0,0,0,0,0,0,0,0,<a_57>,10,1.0,other,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,<a_197><b_165><c_141>,<a_107><b_93><c_0>,0,0,0,0,0,0,0,0,0,0,<a_197>,60,0.7,other,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,<a_197><b_165><c_141>,<a_107><b_93><c_0>,0,0,0,0,0,0,0,0,0,0,<a_197>,60,0.7,other,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,<a_61><b_192><c_110>,<a_154><b_37><c_0>,0,0,0,0,0,0,0,0,0,0
3611,2022,fastener,"Arrow Fastener 259 Genuine T25/T2025 9/16-Inch Staples, 1,000-Pack",<a_24><b_48><c_28>,<a_31><b_54><c_60>,0,0,0,0,0,0,0,0,0,0,<a_24>,20,0.55,fastener,2938,"VenTech VT DUCT-6 VTD625 Aluminum Duct for Ventilation Ducting, 6''",ventilation_fan,<a_81><b_136><c_99>,<a_131><b_6><c_0>,0,0,0,0,0,0,0,0,0,0,<a_81>,16,0.625,fastener,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,<a_42><b_251><c_218>,<a_107><b_93><c_0>,0,0,0,0,0,0,0,0,0,0,<a_42>,100,0.48,other,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,<a_42><b_251><c_218>,<a_107><b_93><c_0>,0,0,0,0,0,0,0,0,0,0,<a_42>,100,0.48,other,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,<a_51><b_2><c_220>,<a_154><b_37><c_0>,0,0,0,0,0,0,0,0,0,0
3612,1886,fastener,"Arrow Fastener 256 Genuine T25 3/8-Inch Staples, 1,000-Pack",<a_24><b_91><c_228>,<a_160><b_8><c_0>,0,1,1,1,0,1,0,1,0,1,<a_24>,20,0.55,fastener,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,<a_81><b_251><c_157>,<a_131><b_6><c_0>,0,0,0,1,0,1,0,1,0,1,<a_81>,16,0.625,fastener,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,<a_42><b_251><c_149>,<a_107><b_93><c_0>,0,1,1,1,0,1,0,1,0,1,<a_42>,100,0.48,other,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,<a_42><b_251><c_149>,<a_42><b_251><c_149>,1,1,1,1,1,1,1,1,1,1,<a_42>,100,0.48,other,1886,"Arrow Fastener 256 Genuine T25 3/8-Inch Staples, 1,000-Pack",fastener,<a_51><b_162><c_73>,<a_154><b_37><c_0>,0,0,0,0,0,1,0,0,0,0
3613,631,other,"Dap 18001 Kwik Seal Caulk with 5.5-Ounce Tube, White",<a_229><b_56><c_78>,<a_142><b_66><c_205>,0,0,0,0,0,0,0,0,0,0,<a_229>,15,0.8,other,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",3d_filament,<a_114><b_237><c_35>,<a_71><b_224><c_126>,0,0,0,0,0,0,0,0,0,0,<a_114>,8,0.625,adhesive_epoxy,2059,"MG Chemicals Wood 3D Printer Filament, 1.75mm, 0.5 Kg (1.1 lbs.) - Wood",3d_filament,<a_244><b_197><c_136>,<a_223><b_86><c_176>,0,0,0,0,0,0,0,0,0,0,<a_244>,72,0.7083333333333334,other,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",3d_filament,<a_244><b_197><c_136>,<a_223><b_86><c_176>,0,0,0,0,0,0,0,0,0,0,<a_244>,72,0.7083333333333334,other,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",3d_filament,<a_128><b_7><c_169>,<a_135><b_246><c_54>,0,0,0,0,0,0,0,0,0,0
3614,3268,other,Cast Corner Bracket for 20mm Aluminum Extrusion 20x20x17mm (Pack of 10),<a_111><b_245><c_46>,<a_25><b_85><c_85>,0,0,0,0,0,0,0,0,0,0,<a_111>,14,0.5714285714285714,fastener,1745,Uxcell Toggle Switch (10 Piece),other,<a_111><b_109><c_73>,<a_121><b_21><c_209>,0,0,0,0,0,0,0,0,0,0,<a_111>,9,0.8888888888888888,other,2624,"Uxcell a13060500ux0042 3 Pins Split Shaft Rotary Linear Taper Potentiometers with Knob, 10 Kohm, 10 Piece, 6 mm",tape,<a_71><b_223><c_103>,<a_236><b_71><c_42>,0,0,0,0,0,0,0,0,0,0,<a_71>,118,0.8305084745762712,other,1737,"Uxcell a14012000ux0224 Rubber Toggle Switch Boot Weatherproof Protector Cover, 10 Piece, 11 mm Thread Diameter",gauge_meter,<a_71><b_223><c_103>,<a_73><b_8><c_168>,0,0,0,0,0,1,0,0,0,0,<a_71>,118,0.8305084745762712,other,285,Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs,other,<a_184><b_193><c_108>,<a_238><b_52><c_249>,0,0,0,0,0,0,0,0,0,0
3615,2204,3d_filament,"Proto-pasta CFP11705 The Original Carbon Fiber Spool , PLA 1.75 mm, 500 g , Black",<a_168><b_123><c_157>,<a_25><b_85><c_85>,0,0,0,0,0,0,0,0,0,0,<a_168>,67,0.8059701492537313,3d_filament,1745,Uxcell Toggle Switch (10 Piece),other,<a_71><b_211><c_4>,<a_231><b_110><c_95>,0,0,0,0,0,0,0,0,0,0,<a_71>,33,1.0,3d_filament,286,"Neiko 50484A Internal Hex/Allen Socket-Head Set Screw Assortment, (200 Piece), 5/32"" x 3/16""/1/4"" x 3/8",fastener,<a_223><b_89><c_223>,<a_228><b_45><c_18>,0,0,0,0,0,0,0,0,0,0,<a_223>,247,0.9271255060728745,3d_filament,392,SummitLink Pack of 328 Pcs Assorted Heat Shrink Tube 5 Colors 8 Sizes Tubing Wrap Sleeve Set Combo,other,<a_223><b_89><c_223>,<a_71><b_242><c_21>,0,0,0,0,0,0,0,0,0,0,<a_223>,247,0.9271255060728745,3d_filament,42,"Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)",connector_fitting,<a_226><b_249><c_42>,<a_62><b_245><c_68>,0,0,0,0,0,0,0,0,0,0
3616,562,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",<a_142><b_153><c_195>,<a_142><b_66><c_205>,0,0,0,0,1,1,0,1,0,0,<a_142>,77,0.987012987012987,3d_filament,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",3d_filament,<a_58><b_172><c_4>,<a_71><b_55><c_53>,0,0,0,0,0,1,0,1,0,0,<a_58>,105,1.0,3d_filament,2477,BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,3d_filament,<a_223><b_198><c_37>,<a_223><b_198><c_230>,0,0,0,0,1,1,1,1,0,0,<a_223>,247,0.9271255060728745,3d_filament,1107,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark",3d_filament,<a_223><b_198><c_37>,<a_223><b_160><c_251>,0,0,0,0,1,1,0,1,0,0,<a_223>,247,0.9271255060728745,3d_filament,2477,BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,3d_filament,<a_112><b_65><c_64>,<a_211><b_147><c_178>,0,0,0,0,0,1,0,1,0,0
3617,690,other,"SharkBite 22223-0000LFA Ball Valve 1 Inch x 1 Inch, Water Valve Shut Off, Push-to-Connect, PEX, Copper, CPVC, PE-RT",<a_211><b_184><c_40>,<a_170><b_24><c_245>,0,0,0,0,0,0,0,0,0,0,<a_211>,39,0.8461538461538461,connector_fitting,1824,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,other,<a_51><b_253><c_195>,<a_91><b_47><c_8>,0,0,0,0,0,0,0,0,0,0,<a_51>,24,0.9583333333333334,other,635,Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack,other,<a_108><b_252><c_21>,<a_73><b_197><c_153>,0,0,0,0,0,0,0,0,0,0,<a_108>,143,0.6083916083916084,connector_fitting,3047,2140Pcs SAMSUNG SMD 0805 50 Value Resistor & 32 Value Capacitor Assortment Kit,other,<a_108><b_252><c_21>,<a_73><b_231><c_56>,0,0,0,0,0,0,0,0,0,0,<a_108>,143,0.6083916083916084,connector_fitting,734,"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)",other,<a_106><b_102><c_240>,<a_170><b_21><c_30>,0,0,0,0,0,0,0,0,0,0
3618,3414,3d_filament,"eSUN 1.75mm White ABS+ 3D Printer filament 1kg Spool (2.2lbs), White",<a_223><b_165><c_88>,<a_209><b_106><c_134>,0,0,0,0,0,1,0,0,0,0,<a_223>,42,0.9761904761904762,3d_filament,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",3d_filament,<a_237><b_74><c_15>,<a_58><b_115><c_196>,0,0,0,0,0,1,0,0,0,0,<a_237>,83,0.9879518072289156,3d_filament,3460,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Purple",3d_filament,<a_223><b_232><c_186>,<a_223><b_198><c_36>,0,0,0,0,1,1,0,0,0,0,<a_223>,247,0.9271255060728745,3d_filament,50,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",3d_filament,<a_223><b_232><c_186>,<a_223><b_198><c_114>,0,1,1,1,1,1,0,1,0,1,<a_223>,247,0.9271255060728745,3d_filament,444,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",3d_filament,<a_211><b_39><c_6>,<a_112><b_65><c_53>,0,0,0,0,0,1,0,0,0,0
3619,93,other,"White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25' Length",<a_255><b_102><c_123>,<a_222><b_85><c_238>,0,0,0,1,0,1,0,1,0,1,<a_255>,19,0.7368421052631579,other,1772,"Dixon Valve HHP2M Brass Fitting, Hex Head Plug, 1/4"" NPT Male",connector_fitting,<a_165><b_91><c_12>,<a_13><b_82><c_3>,0,0,0,0,0,0,0,0,0,0,<a_165>,16,0.5,connector_fitting,1768,"Anderson Metals Brass Pipe Fitting, Barstock Street Tee, 1/8"" Female Pipe x 1/8"" Male Pipe x 1/8"" Female Pipe",connector_fitting,<a_228><b_158><c_82>,<a_108><b_1><c_46>,0,0,0,0,0,0,0,0,0,0,<a_228>,96,0.5729166666666666,other,1035,"Anderson Metals Brass Pipe Fitting, 90 Degree Barstock Street Elbow, 3/8"" Male Pipe x 3/8"" Female Pipe",connector_fitting,<a_228><b_158><c_82>,<a_108><b_107><c_125>,0,0,0,0,0,0,0,0,0,0,<a_228>,96,0.5729166666666666,other,1768,"Anderson Metals Brass Pipe Fitting, Barstock Street Tee, 1/8"" Female Pipe x 1/8"" Male Pipe x 1/8"" Female Pipe",connector_fitting,<a_179><b_169><c_135>,<a_122><b_21><c_112>,0,0,0,0,0,0,0,0,0,0
3620,94,other,"White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length",<a_255><b_102><c_166>,<a_255><b_102><c_166>,1,1,1,1,1,1,1,1,1,1,<a_255>,19,0.7368421052631579,other,94,"White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length",other,<a_165><b_91><c_0>,<a_165><b_91><c_0>,1,1,1,1,1,1,1,1,1,1,<a_165>,16,0.5,connector_fitting,94,"White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length",other,<a_228><b_158><c_11>,<a_228><b_158><c_11>,1,1,1,1,1,1,1,1,1,1,<a_228>,96,0.5729166666666666,other,94,"White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length",other,<a_228><b_158><c_11>,<a_228><b_158><c_11>,1,1,1,1,1,1,1,1,1,1,<a_228>,96,0.5729166666666666,other,94,"White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length",other,<a_179><b_75><c_202>,<a_179><b_75><c_202>,1,1,1,1,1,1,1,1,1,1
3621,1376,other,"Century Drill and Tool 97205 Plug Hand Pipe Tap, 3/4-14 NPT",<a_14><b_189><c_101>,<a_222><b_85><c_124>,0,0,0,0,0,1,0,0,0,0,<a_14>,24,0.6666666666666666,other,100,"Dixon BCN100 Brass Fitting, Hex Nipple, 1"" NPT Male",connector_fitting,<a_202><b_230><c_80>,<a_165><b_91><c_0>,0,0,0,0,0,1,0,0,0,0,<a_202>,18,0.7222222222222222,other,94,"White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length",other,<a_224><b_88><c_115>,<a_228><b_158><c_11>,0,0,0,0,0,1,0,0,0,0,<a_224>,191,0.612565445026178,fastener,94,"White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length",other,<a_224><b_88><c_115>,<a_228><b_158><c_11>,0,0,0,0,0,0,0,0,0,0,<a_224>,191,0.612565445026178,fastener,94,"White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length",other,<a_160><b_169><c_180>,<a_253><b_178><c_218>,0,0,0,0,0,0,0,0,0,0
3622,2605,other,Acid Blend - 1 lb.,<a_117><b_84><c_113>,<a_222><b_85><c_124>,0,0,0,0,0,0,0,0,0,0,<a_117>,11,0.9090909090909091,other,100,"Dixon BCN100 Brass Fitting, Hex Nipple, 1"" NPT Male",connector_fitting,<a_177><b_229><c_38>,<a_202><b_177><c_50>,0,0,0,0,0,0,0,0,0,0,<a_177>,20,0.9,other,339,"Drill America DWT Series Qualtech High-Speed Steel Round Adjustable Threading Die, 1-1/2"" Diameter, 11/16""-18 Size (Pack of 1)",gauge_meter,<a_150><b_205><c_81>,<a_228><b_158><c_11>,0,0,0,0,0,0,0,0,0,0,<a_150>,116,0.9482758620689655,other,94,"White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length",other,<a_150><b_205><c_81>,<a_228><b_158><c_11>,0,0,0,0,0,0,0,0,0,0,<a_150>,116,0.9482758620689655,other,94,"White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length",other,<a_237><b_62><c_30>,<a_253><b_178><c_218>,0,0,0,0,0,0,0,0,0,0
3623,1768,connector_fitting,"Anderson Metals Brass Pipe Fitting, Barstock Street Tee, 1/8"" Female Pipe x 1/8"" Male Pipe x 1/8"" Female Pipe",<a_222><b_219><c_251>,<a_83><b_72><c_227>,0,0,0,0,0,0,0,0,0,0,<a_222>,44,1.0,connector_fitting,1934,"Fermtech Regular 5/16"" Auto Siphon with 8 feet of Tubing, clear, 1 piece",other,<a_13><b_82><c_3>,<a_165><b_91><c_0>,0,0,0,1,0,1,0,1,0,1,<a_13>,22,1.0,connector_fitting,94,"White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length",other,<a_108><b_107><c_125>,<a_108><b_107><c_125>,1,1,1,1,1,1,1,1,1,1,<a_108>,143,0.6083916083916084,connector_fitting,1768,"Anderson Metals Brass Pipe Fitting, Barstock Street Tee, 1/8"" Female Pipe x 1/8"" Male Pipe x 1/8"" Female Pipe",connector_fitting,<a_108><b_107><c_125>,<a_228><b_158><c_11>,0,1,1,1,0,1,0,1,0,1,<a_108>,143,0.6083916083916084,connector_fitting,94,"White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length",other,<a_122><b_21><c_112>,<a_237><b_9><c_124>,0,0,0,0,0,0,0,0,0,0
3624,3424,other,1 X Bronze PVC Shrink Capsules- 30 Per Bag,<a_177><b_17><c_62>,<a_222><b_85><c_124>,0,0,0,0,0,0,0,0,0,0,<a_177>,19,0.9473684210526315,other,100,"Dixon BCN100 Brass Fitting, Hex Nipple, 1"" NPT Male",connector_fitting,<a_238><b_239><c_130>,<a_13><b_82><c_3>,0,0,0,0,0,0,0,0,0,0,<a_238>,39,1.0,other,1768,"Anderson Metals Brass Pipe Fitting, Barstock Street Tee, 1/8"" Female Pipe x 1/8"" Male Pipe x 1/8"" Female Pipe",connector_fitting,<a_150><b_209><c_30>,<a_108><b_215><c_36>,0,0,0,0,0,0,0,0,0,0,<a_150>,116,0.9482758620689655,other,1772,"Dixon Valve HHP2M Brass Fitting, Hex Head Plug, 1/4"" NPT Male",connector_fitting,<a_150><b_209><c_30>,<a_108><b_215><c_36>,0,0,0,0,0,0,0,0,0,0,<a_150>,116,0.9482758620689655,other,1772,"Dixon Valve HHP2M Brass Fitting, Hex Head Plug, 1/4"" NPT Male",connector_fitting,<a_193><b_24><c_114>,<a_237><b_250><c_134>,0,0,0,0,0,0,0,0,0,0
3625,1750,other,1 X Drilled Rubber Stopper #6.5 (Set of 3),<a_241><b_160><c_139>,<a_83><b_72><c_227>,0,0,0,0,0,1,0,0,0,0,<a_241>,13,0.8461538461538461,other,1934,"Fermtech Regular 5/16"" Auto Siphon with 8 feet of Tubing, clear, 1 piece",other,<a_63><b_199><c_60>,<a_63><b_55><c_102>,0,0,0,0,1,1,0,0,0,0,<a_63>,16,0.875,other,1934,"Fermtech Regular 5/16"" Auto Siphon with 8 feet of Tubing, clear, 1 piece",other,<a_108><b_247><c_88>,<a_108><b_107><c_125>,0,0,0,1,1,1,0,1,0,1,<a_108>,143,0.6083916083916084,connector_fitting,1768,"Anderson Metals Brass Pipe Fitting, Barstock Street Tee, 1/8"" Female Pipe x 1/8"" Male Pipe x 1/8"" Female Pipe",connector_fitting,<a_108><b_247><c_88>,<a_150><b_94><c_120>,0,0,0,0,0,1,0,0,0,0,<a_108>,143,0.6083916083916084,connector_fitting,1726,Yeast Nutrient 1 lb.,fastener,<a_193><b_243><c_140>,<a_237><b_250><c_134>,0,0,0,0,0,1,0,0,0,0
3626,1343,other,"Shark Welding 26-6M Shark 3-Inch by 1/32-Inch by 3/8-Inch Cut-Off Wheel with Mandrel, 6-Pack.",<a_126><b_205><c_108>,<a_199><b_102><c_1>,0,0,0,0,0,0,0,0,0,0,<a_126>,14,0.9285714285714286,other,521,"Gardner Bender 19-001 WireGard Screw-On Wire Connectors, 22-16 AWG, Electrical Wire Nut, 14 pk, Grey",connector_fitting,<a_42><b_145><c_36>,<a_253><b_51><c_13>,0,0,0,0,0,0,0,0,0,0,<a_42>,11,0.9090909090909091,other,1416,"Gardner Bender 10-084 WingGard Wire Connector, 100 Pack, Yellow",connector_fitting,<a_193><b_233><c_195>,<a_67><b_106><c_113>,0,0,0,0,0,0,0,0,0,0,<a_193>,133,0.8872180451127819,other,521,"Gardner Bender 19-001 WireGard Screw-On Wire Connectors, 22-16 AWG, Electrical Wire Nut, 14 pk, Grey",connector_fitting,<a_193><b_233><c_195>,<a_67><b_106><c_113>,0,0,0,0,0,0,0,0,0,0,<a_193>,133,0.8872180451127819,other,521,"Gardner Bender 19-001 WireGard Screw-On Wire Connectors, 22-16 AWG, Electrical Wire Nut, 14 pk, Grey",connector_fitting,<a_142><b_149><c_193>,<a_34><b_189><c_2>,0,0,0,0,0,0,0,0,0,0
3627,367,adhesive_epoxy,J-B Weld 31314 Red High Temperature RTV Silicone Gasket Maker and Sealant - 3 oz.,<a_193><b_231><c_88>,<a_194><b_148><c_155>,0,0,0,0,0,0,0,0,0,0,<a_193>,15,0.6666666666666666,other,2270,Elkay LKSMHOOK SinkMate Hook,other,<a_75><b_52><c_146>,<a_215><b_178><c_123>,0,0,0,0,0,0,0,0,0,0,<a_75>,14,0.8571428571428571,other,982,"Schaeffer Manufacturing Co. 0190-011S Penetro 90, 13 oz.",other,<a_244><b_24><c_246>,<a_193><b_104><c_195>,0,0,0,0,0,0,0,0,0,0,<a_244>,72,0.7083333333333334,other,983,"3M(TM) Cubitron(TM) II Flap Disc 967A, T29 Giant (Multiple Sizes and Grit Types)",other,<a_244><b_24><c_246>,<a_173><b_129><c_245>,0,0,0,0,0,0,0,0,0,0,<a_244>,72,0.7083333333333334,other,2173,"Schaeffer Manufacturing Co. 0707-012S Extreme V-Twin Synthetic Plus Racing Oil 20W-50, 1 quart",other,<a_135><b_250><c_2>,<a_136><b_98><c_68>,0,0,0,0,0,0,0,0,0,0
3628,2275,adhesive_epoxy,Loctite Epoxy One Minute Instant Mix 0.47-Fluid Ounce Syringe (1366072),<a_22><b_146><c_132>,<a_30><b_164><c_162>,0,0,0,0,0,0,0,0,0,0,<a_22>,17,0.5294117647058824,adhesive_epoxy,1832,uxcell 5 Pieces ZP4510 Liquid Water Level Sensor Vertical Float Switches,other,<a_211><b_153><c_152>,<a_6><b_214><c_68>,0,0,0,0,0,0,0,0,0,0,<a_211>,20,0.95,adhesive_epoxy,914,"The Hillman Group 591518 Small Machine Screws with Nuts Assortment, 195-Pack",fastener,<a_165><b_35><c_2>,<a_244><b_136><c_142>,0,0,0,0,0,1,0,1,0,0,<a_165>,72,0.8194444444444444,adhesive_epoxy,609,"Dap 7079812343 Drydex 5.5 Oz 6Pk Raw Building Material, 5.5-Ounce, Pink/White",other,<a_165><b_35><c_2>,<a_236><b_145><c_73>,0,0,0,0,0,0,0,0,0,0,<a_165>,72,0.8194444444444444,adhesive_epoxy,2358,Supco URCO410-0 Pre-wired Capacitor,other,<a_63><b_11><c_253>,<a_238><b_52><c_249>,0,0,0,0,0,0,0,0,0,0
3629,160,tape,"LASCO 11-1033 PTFE Pipe Sealant Tape, 1/2-Inch x 100-Inch, White",<a_173><b_244><c_9>,<a_122><b_27><c_223>,0,0,0,0,0,0,0,0,0,0,<a_173>,24,0.4583333333333333,tape,175,"Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)",tape,<a_151><b_161><c_104>,<a_6><b_214><c_68>,0,0,0,0,0,0,0,0,0,0,<a_151>,11,0.6363636363636364,tape,914,"The Hillman Group 591518 Small Machine Screws with Nuts Assortment, 195-Pack",fastener,<a_79><b_87><c_179>,<a_244><b_4><c_183>,0,0,0,0,0,0,0,0,0,0,<a_79>,60,0.5166666666666667,other,45,"Permatex 80050 Clear RTV Silicone Adhesive Sealant, 3 oz",adhesive_epoxy,<a_79><b_87><c_179>,<a_165><b_15><c_16>,0,0,0,0,0,0,0,0,0,0,<a_79>,60,0.5166666666666667,other,202,Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882),adhesive_epoxy,<a_106><b_118><c_139>,<a_69><b_111><c_34>,0,0,0,0,0,0,0,0,0,0
3630,40,other,"Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon",<a_191><b_136><c_21>,<a_30><b_178><c_89>,0,0,0,0,0,1,0,0,0,0,<a_191>,20,1.0,other,0,SUPCO SPP6 Relay/Capacitor Hard Start Kit with 500% Increase Starting Torque,other,<a_47><b_252><c_221>,<a_22><b_190><c_215>,0,0,0,0,0,0,0,0,0,0,<a_47>,6,1.0,other,0,SUPCO SPP6 Relay/Capacitor Hard Start Kit with 500% Increase Starting Torque,other,<a_173><b_93><c_124>,<a_67><b_108><c_168>,0,0,0,0,0,0,0,0,0,0,<a_173>,64,0.921875,other,371,"Loos Cableware SL2-3P 50 Piece Zinc Plated Copper Crimping Sleeve Set for 3/32"" Diameter Wire Rope",gauge_meter,<a_173><b_93><c_124>,<a_67><b_108><c_20>,0,0,0,0,0,0,0,0,0,0,<a_173>,64,0.921875,other,809,"Loos Cableware AN100-C4 Stainless Steel Thimble for 3/32"" and 1/8"" Diameter Wire Rope (10 Piece)",gauge_meter,<a_114><b_112><c_29>,<a_164><b_26><c_96>,0,0,0,0,0,0,0,0,0,0
3631,1643,tape,"2 PACK- Milrose 70885 Blue Monster 1/2"" x 1429' Blue Teflon Tape",<a_173><b_244><c_88>,<a_191><b_199><c_125>,0,0,0,0,0,0,0,0,0,0,<a_173>,24,0.4583333333333333,tape,457,CRC 03400 16oz Truetap Cutting Fluid Heavy Duty Bottle,other,<a_151><b_65><c_241>,<a_65><b_157><c_0>,0,0,0,0,0,0,0,0,0,0,<a_151>,11,0.6363636363636364,tape,216,Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,other,<a_170><b_221><c_60>,<a_67><b_108><c_168>,0,0,0,0,0,0,0,0,0,0,<a_170>,25,0.68,other,371,"Loos Cableware SL2-3P 50 Piece Zinc Plated Copper Crimping Sleeve Set for 3/32"" Diameter Wire Rope",gauge_meter,<a_170><b_221><c_60>,<a_173><b_93><c_136>,0,0,0,0,0,0,0,0,0,0,<a_170>,25,0.68,other,74,"Hot Max 27050 Tap Magic Cutting Fluid, 4 oz.",other,<a_106><b_97><c_230>,<a_164><b_26><c_96>,0,0,0,0,0,0,0,0,0,0
