idx,item_id,family,title,brand,target_sid,target_l1,target_l1_size,target_l1_purity,target_l1_top_family,target_family_is_l1_top,target_l1_size_bin,target_l1_purity_bin,l1_rank,l12_rank,exact_rank,hit10,l1_in_top10,l1_in_top50,pred1_sid,pred1_l1,pred1_l1_size,pred1_l1_purity,pred1_l1_top_family,pred1_item_id,pred1_family,pred1_title,top10_unique_l1,top10_has_same_family_bucket,top10_has_same_top_family,top10_pred_l1s
3857,453,adhesive_epoxy,Bob Smith Industries BSI-201 Quik-Cure Epoxy (4.5 oz. Combined),Bob Smith Industries,<a_67><b_2><c_185>,<a_67>,20,0.55,adhesive_epoxy,True,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_12><b_60><c_136>,<a_12>,33,0.7272727272727273,gauge_meter,1781,gauge_meter,"Remington Industries 18SNSP Magnet Wire, Enameled Copper Wire, 18 AWG, 1.0 lb, 201' Length, 0.0415"" Diameter, Red",4,0,0,<a_12> <a_170> <a_12> <a_170> <a_12> <a_12> <a_170> <a_105> <a_12> <a_242>
3858,1825,other,TEMCo 30 AWG Copper Magnet Wire - 2 oz 392 ft 155&deg;C Magnetic Coil Red,Temco,<a_12><b_181><c_180>,<a_12>,33,0.7272727272727273,gauge_meter,False,21-50,0.5-0.75,1,3,3,1,1,1,<a_12><b_60><c_136>,<a_12>,33,0.7272727272727273,gauge_meter,1781,gauge_meter,"Remington Industries 18SNSP Magnet Wire, Enameled Copper Wire, 18 AWG, 1.0 lb, 201' Length, 0.0415"" Diameter, Red",7,1,1,<a_12> <a_170> <a_12> <a_67> <a_22> <a_12> <a_105> <a_170> <a_130> <a_106>
3859,2685,other,"Capacitor - Variable, Single, 365 pF, CW Rotation",amplified_parts,<a_87><b_233><c_25>,<a_87>,15,0.8,other,True,11-20,0.75-0.9,9999,9999,9999,0,0,0,<a_199><b_44><c_216>,<a_199>,22,0.7727272727272727,connector_fitting,2614,other,Uxcell a12022900ux0327 Power Transformer Ferrite Toroid Cores (Pack of 10),5,1,1,<a_199> <a_170> <a_199> <a_199> <a_242> <a_170> <a_199> <a_130> <a_105> <a_242>
3860,2152,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gold",HATCHBOX,<a_142><b_102><c_211>,<a_142>,77,0.987012987012987,3d_filament,True,51-100,>=0.9,8,9999,9999,0,1,1,<a_123><b_182><c_183>,<a_123>,27,0.6666666666666666,3d_filament,2333,3d_filament,"eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning",6,1,1,<a_123> <a_123> <a_55> <a_44> <a_123> <a_165> <a_123> <a_142> <a_44> <a_255>
3861,3503,fastener,Yeast Nutrient - 8 oz.,Midwest Homebrewing and Winemaking Supplies,<a_51><b_149><c_113>,<a_51>,15,0.8666666666666667,other,False,11-20,0.75-0.9,9999,9999,9999,0,0,0,<a_160><b_8><c_0>,<a_160>,14,0.6428571428571429,other,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",9,1,0,<a_160> <a_101> <a_189> <a_195> <a_81> <a_38> <a_25> <a_191> <a_22> <a_191>
3862,3016,3d_filament,"HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, 1.75 mm, 1 kg Spool, Wood",HATCHBOX,<a_142><b_183><c_61>,<a_142>,77,0.987012987012987,3d_filament,True,51-100,>=0.9,1,5,7,1,1,1,<a_142><b_221><c_187>,<a_142>,77,0.987012987012987,3d_filament,50,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",2,1,1,<a_142> <a_142> <a_142> <a_209> <a_142> <a_142> <a_142> <a_142> <a_142> <a_142>
3863,2058,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray",HATCHBOX,<a_142><b_153><c_78>,<a_142>,77,0.987012987012987,3d_filament,True,51-100,>=0.9,1,1,19,0,1,1,<a_142><b_153><c_5>,<a_142>,77,0.987012987012987,3d_filament,1851,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",2,1,1,<a_142> <a_142> <a_209> <a_142> <a_142> <a_142> <a_142> <a_142> <a_142> <a_142>
3864,3600,other,"Micro-Swiss HW-NOZ-MK10-04 Plated Brass Wear Resistant Nozzles, 1.75 mm, MK10 (Flash Forge/Dremel/Wanhao) 0.4 mm, Bright Nickel",Micro-Swiss,<a_123><b_99><c_120>,<a_123>,27,0.6666666666666666,3d_filament,False,21-50,0.5-0.75,12,9999,9999,0,0,1,<a_142><b_221><c_187>,<a_142>,77,0.987012987012987,3d_filament,50,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",2,1,0,<a_142> <a_142> <a_142> <a_209> <a_142> <a_142> <a_142> <a_142> <a_142> <a_142>
3865,3674,3d_filament,1.75mm Green PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,AMZ3D,<a_223><b_66><c_10>,<a_223>,42,0.9761904761904762,3d_filament,True,21-50,>=0.9,35,9999,9999,0,0,1,<a_142><b_153><c_5>,<a_142>,77,0.987012987012987,3d_filament,1851,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",3,1,1,<a_142> <a_142> <a_142> <a_123> <a_209> <a_142> <a_142> <a_123> <a_142> <a_142>
3866,3443,3d_filament,Inland 1.75mm Translucent Magenta PETG 3D Printer Filament - 1kg Spool (2.2 Lbs),Inland,<a_165><b_239><c_0>,<a_165>,58,0.9655172413793104,3d_filament,True,51-100,>=0.9,5,30,9999,0,1,1,<a_123><b_74><c_88>,<a_123>,27,0.6666666666666666,3d_filament,3088,3d_filament,6PCS x Custom Machined All Metal Heatbreak for V6 RepRap 3D Printer Hotend 1.75mm and Clones,4,1,1,<a_123> <a_142> <a_209> <a_123> <a_165> <a_142> <a_142> <a_142> <a_123> <a_142>
3867,2697,3d_filament,"3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3D Solutech,<a_168><b_63><c_12>,<a_168>,67,0.8059701492537313,3d_filament,True,51-100,0.75-0.9,1,1,2,1,1,1,<a_168><b_63><c_105>,<a_168>,67,0.8059701492537313,3d_filament,3453,3d_filament,"3D Solutech Real Gold 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",1,1,1,<a_168> <a_168> <a_168> <a_168> <a_168> <a_168> <a_168> <a_168> <a_168> <a_168>
3868,3469,3d_filament,"3D Solutech Real Pink 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3D Solutech,<a_168><b_146><c_198>,<a_168>,67,0.8059701492537313,3d_filament,True,51-100,0.75-0.9,1,4,19,0,1,1,<a_168><b_63><c_105>,<a_168>,67,0.8059701492537313,3d_filament,3453,3d_filament,"3D Solutech Real Gold 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",1,1,1,<a_168> <a_168> <a_168> <a_168> <a_168> <a_168> <a_168> <a_168> <a_168> <a_168>
3869,57,adhesive_epoxy,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear",Gorilla,<a_53><b_0><c_140>,<a_53>,19,0.9473684210526315,adhesive_epoxy,True,11-20,>=0.9,29,9999,9999,0,0,1,<a_229><b_221><c_196>,<a_229>,15,0.8,other,642,other,"Dap 08648 10.1 oz. 100% Silicone Kitchen and Bath Sealant, Clear",6,1,1,<a_229> <a_160> <a_229> <a_229> <a_0> <a_229> <a_122> <a_236> <a_226> <a_226>
3870,672,other,"Halyard Health Face Masks with Earloops, 47117, Yellow (Box of 50)",Halyard Health,<a_72><b_171><c_84>,<a_72>,12,0.6666666666666666,other,True,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_160><b_8><c_0>,<a_160>,14,0.6428571428571429,other,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",7,1,1,<a_160> <a_18> <a_18> <a_18> <a_208> <a_0> <a_18> <a_114> <a_32> <a_226>
3871,3016,3d_filament,"HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, 1.75 mm, 1 kg Spool, Wood",HATCHBOX,<a_142><b_183><c_61>,<a_142>,77,0.987012987012987,3d_filament,True,51-100,>=0.9,5,47,47,0,1,1,<a_193><b_199><c_6>,<a_193>,15,0.6666666666666666,other,2732,3d_filament,PTFE Teflon Bowden Tube for 1.75 Filament (2.0mm ID/4.0mm OD) &ndash; WhiteConnector Tubing for 3D Printer - 1.5 Meters,5,1,1,<a_193> <a_165> <a_123> <a_123> <a_142> <a_123> <a_165> <a_168> <a_168> <a_165>
3872,1933,other,Uxcell a14082700ux0101 Antique Wood Box Latch Sets Case Hasp Lock 26 mm Long Brass Tone (Pack of 10),uxcell,<a_65><b_93><c_128>,<a_65>,15,0.9333333333333333,other,True,11-20,>=0.9,16,9999,9999,0,0,1,<a_81><b_152><c_61>,<a_81>,21,0.7619047619047619,gauge_meter,338,gauge_meter,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",5,1,1,<a_81> <a_81> <a_81> <a_160> <a_122> <a_63> <a_122> <a_101> <a_81> <a_160>
3873,785,fastener,"Enerlites HET06A-White 1-5-10-15-20-30 Minutes Preset In-Wall Countdown Timer Switch, w Decorator Wall Plate, White",Enerlites,<a_30><b_188><c_251>,<a_30>,17,0.7058823529411765,other,False,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_123><b_54><c_63>,<a_123>,27,0.6666666666666666,3d_filament,2157,3d_filament,"eSUN 3D 1.75mm PETG Blue Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Semi-Transparent Blue",3,0,0,<a_123> <a_123> <a_223> <a_142> <a_223> <a_223> <a_123> <a_142> <a_123> <a_142>
3874,1083,gauge_meter,"PORTER-CABLE PFN16200 2-Inch 16-Gauge Galvanized Finish Nails, 2500-Pack",PORTER-CABLE,<a_85><b_143><c_3>,<a_85>,38,0.868421052631579,gauge_meter,True,21-50,0.75-0.9,24,9999,9999,0,0,1,<a_157><b_215><c_133>,<a_157>,13,0.38461538461538464,other,1166,other,"Anytime Tools Angle Block Set 30-60-90 & 45-45-90 Precision +/- 20 Seconds, Machinist Tool, 2 Piece Set",5,1,1,<a_157> <a_157> <a_251> <a_218> <a_251> <a_157> <a_218> <a_157> <a_20> <a_38>
3875,680,other,O-Cedar Multi-Use Scrunge Scrub Sponge (Pack of 6),O-Cedar,<a_232><b_141><c_166>,<a_232>,32,0.9375,other,True,21-50,>=0.9,46,9999,9999,0,0,1,<a_31><b_54><c_60>,<a_31>,18,0.5555555555555556,other,2938,ventilation_fan,"VenTech VT DUCT-6 VTD625 Aluminum Duct for Ventilation Ducting, 6''",7,1,1,<a_31> <a_160> <a_31> <a_225> <a_183> <a_183> <a_183> <a_81> <a_222> <a_186>
3876,570,other,Bissell 9595A CleanView Bagless Vacuum with OnePass,Bissell,<a_2><b_240><c_240>,<a_2>,13,1.0,other,True,11-20,>=0.9,9999,9999,9999,0,0,0,<a_232><b_141><c_166>,<a_232>,32,0.9375,other,680,other,O-Cedar Multi-Use Scrunge Scrub Sponge (Pack of 6),8,1,1,<a_232> <a_160> <a_31> <a_208> <a_31> <a_31> <a_32> <a_225> <a_109> <a_122>
3877,1324,other,RiteBrew Rubber Stopper - Size 10 - Drilled,RiteBrew,<a_241><b_174><c_169>,<a_241>,13,0.8461538461538461,other,True,11-20,0.75-0.9,9999,9999,9999,0,0,0,<a_67><b_78><c_25>,<a_67>,20,0.55,adhesive_epoxy,2096,other,Bob Smith Industries BSI-157H Maxi Cure/Insta-Set Combo Pack (3 oz. Combined),4,1,0,<a_67> <a_67> <a_67> <a_89> <a_89> <a_67> <a_89> <a_22> <a_53> <a_89>
3878,1177,connector_fitting,"Anderson Metals 56110 Brass Pipe Fitting, Hex Bushing, 1/2"" NPT Male Pipe x 3/8"" NPT Female Pipe",Anderson Metals,<a_222><b_58><c_51>,<a_222>,44,1.0,connector_fitting,True,21-50,>=0.9,32,9999,9999,0,0,1,<a_83><b_72><c_227>,<a_83>,38,0.9210526315789473,other,1934,other,"Fermtech Regular 5/16"" Auto Siphon with 8 feet of Tubing, clear, 1 piece",5,0,0,<a_83> <a_241> <a_67> <a_67> <a_51> <a_51> <a_51> <a_206> <a_51> <a_241>
3879,470,other,"Silicone RTV 4500 FDA Grade High Strength Silicone Sealant, Clear (2.8 fl.oz)",Silco Incorporated,<a_175><b_150><c_31>,<a_175>,9,0.5555555555555556,other,True,<=10,0.5-0.75,9999,9999,9999,0,0,0,<a_222><b_85><c_124>,<a_222>,44,1.0,connector_fitting,100,connector_fitting,"Dixon BCN100 Brass Fitting, Hex Nipple, 1"" NPT Male",4,1,1,<a_222> <a_222> <a_222> <a_222> <a_222> <a_222> <a_233> <a_67> <a_222> <a_86>
3880,2157,3d_filament,"eSUN 3D 1.75mm PETG Blue Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Semi-Transparent Blue",eSUN,<a_123><b_54><c_63>,<a_123>,27,0.6666666666666666,3d_filament,True,21-50,0.5-0.75,9999,9999,9999,0,0,0,<a_175><b_168><c_108>,<a_175>,9,0.5555555555555556,other,45,adhesive_epoxy,"Permatex 80050 Clear RTV Silicone Adhesive Sealant, 3 oz",7,0,0,<a_175> <a_255> <a_233> <a_175> <a_222> <a_222> <a_163> <a_222> <a_67> <a_17>
3881,2335,fastener,100Pcs M3 3mm Female Thread Hex Metal Nut Fastener Silver Tone,Amico,<a_235><b_206><c_79>,<a_235>,23,1.0,fastener,True,21-50,>=0.9,9999,9999,9999,0,0,0,<a_165><b_239><c_143>,<a_165>,58,0.9655172413793104,3d_filament,2912,3d_filament,Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs),2,0,0,<a_165> <a_165> <a_165> <a_165> <a_165> <a_165> <a_165> <a_165> <a_123> <a_165>
3882,3539,adhesive_epoxy,"Starbond EM-2000 Thick, PREMIUM CA - Super Glue plus Extra Cap and Microtips, 2 oz. (For Woodturning, Hobby, Archery Fletching)",STARBOND,<a_67><b_32><c_55>,<a_67>,20,0.55,adhesive_epoxy,True,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_223><b_115><c_62>,<a_223>,42,0.9761904761904762,3d_filament,2285,3d_filament,HICTOP 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.02mm,4,0,0,<a_223> <a_123> <a_223> <a_142> <a_142> <a_223> <a_142> <a_223> <a_223> <a_209>
3883,153,other,"Alltrade 640912 Black 3 Ton,All-in-One Bottle Jack",Alltrade,<a_74><b_241><c_83>,<a_74>,21,0.9523809523809523,other,True,21-50,>=0.9,9999,9999,9999,0,0,0,<a_123><b_182><c_183>,<a_123>,27,0.6666666666666666,3d_filament,2333,3d_filament,"eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning",8,1,1,<a_123> <a_142> <a_123> <a_117> <a_255> <a_193> <a_81> <a_123> <a_178> <a_239>
3884,377,tape,"Gorilla Tape, Black Tough & Wide Duct Tape, 2.88"" x 30 yd, Black, (Pack of 1)",Gorilla,<a_122><b_107><c_188>,<a_122>,26,1.0,tape,True,21-50,>=0.9,6,6,9999,0,1,1,<a_160><b_8><c_0>,<a_160>,14,0.6428571428571429,other,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",9,1,1,<a_160> <a_68> <a_81> <a_242> <a_170> <a_122> <a_225> <a_101> <a_120> <a_122>
3885,787,other,"Covidien 6818 Webcol Alcohol Prep, Sterile, Medium, 2-Ply (Pack of 200)",COVIDIEN,<a_33><b_135><c_61>,<a_33>,11,1.0,other,True,11-20,>=0.9,9999,9999,9999,0,0,0,<a_236><b_125><c_203>,<a_236>,39,0.9743589743589743,tape,77,tape,"Scotch Heavy Duty Shipping Packaging Tape, 3"" Core, 1.88"" x 54.6 Yards, 6-Rolls (3850-6)",7,1,1,<a_236> <a_149> <a_171> <a_12> <a_12> <a_171> <a_143> <a_12> <a_242> <a_206>
3886,2200,adhesive_epoxy,"ZING 1885S Zing Safety Sign, Fire Extinguisher with Arrow, 14"" Height x 3.25"" Width, Recycled Polystyrene SelfAdhesive, Red on White",Zing Green Products,<a_228><b_103><c_116>,<a_228>,16,0.625,other,False,11-20,0.5-0.75,43,9999,9999,0,0,1,<a_239><b_9><c_41>,<a_239>,26,0.8076923076923077,3d_filament,2143,other,"3Doodler Start Emoji & Symbol DoodleBlock Kit with 2 Plastic Packs, (3D Pen not Included)",7,0,0,<a_239> <a_81> <a_239> <a_109> <a_81> <a_237> <a_214> <a_33> <a_109> <a_21>
3887,2632,gauge_meter,(100&Omega;&ndash;1M&Omega;) 130pcs 13 Values RoHS Variable Resistor Potentiometers Assortment Kit Assorted Set,YuKi,<a_154><b_73><c_205>,<a_154>,20,0.75,other,False,11-20,0.75-0.9,11,9999,9999,0,0,1,<a_122><b_50><c_69>,<a_122>,26,1.0,tape,450,tape,"X-Treme Tape TPE-X36ZLB Silicone Rubber Self Fusing Tape, 1"" x 36', Triangular, Black",4,1,1,<a_122> <a_122> <a_122> <a_122> <a_122> <a_101> <a_242> <a_246> <a_122> <a_246>
3888,660,other,"Cofufu 4 Pcs 1"" Plastic Wheel Rectangle Top Plate Fixed Swivel Caster Set",Cofufu,<a_34><b_238><c_83>,<a_34>,18,0.9444444444444444,other,True,11-20,>=0.9,9999,9999,9999,0,0,0,<a_173><b_96><c_245>,<a_173>,24,0.4583333333333333,tape,23,tape,"Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle",7,1,1,<a_173> <a_173> <a_122> <a_208> <a_173> <a_5> <a_81> <a_5> <a_160> <a_32>
3889,858,3d_filament,AST Labs Test Lead Alligator Clip Heavy Duty to Alligator Clip Heavy Duty 39,AST Labs,<a_68><b_30><c_68>,<a_68>,19,0.8421052631578947,other,False,11-20,0.75-0.9,9999,9999,9999,0,0,0,<a_196><b_163><c_239>,<a_196>,25,0.72,gauge_meter,2321,other,"HM Digital C342 TDS and EC Calibration Solution, 342 ppm (NaCl), 90 ml Volume",8,0,0,<a_196> <a_255> <a_59> <a_101> <a_83> <a_160> <a_140> <a_140> <a_233> <a_59>
3890,367,adhesive_epoxy,J-B Weld 31314 Red High Temperature RTV Silicone Gasket Maker and Sealant - 3 oz.,J-B Weld,<a_193><b_231><c_88>,<a_193>,15,0.6666666666666666,other,False,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_44><b_130><c_166>,<a_44>,26,0.8461538461538461,other,2451,other,"Round Spacer, Nylon, Off-White, 0.194"" ID, 3/4"" Length, Made in US (Pack of 100)",6,0,0,<a_44> <a_44> <a_44> <a_242> <a_222> <a_57> <a_93> <a_199> <a_242> <a_242>
3891,3553,tape,"Uxcell a15011600ux0214 5 Piece 5K Ohm Linear Taper Rotary Potentiometer, 5KB B5K Pot",uxcell,<a_250><b_76><c_28>,<a_250>,22,0.5,other,False,21-50,0.5-0.75,9999,9999,9999,0,0,0,<a_193><b_199><c_6>,<a_193>,15,0.6666666666666666,other,2732,3d_filament,PTFE Teflon Bowden Tube for 1.75 Filament (2.0mm ID/4.0mm OD) &ndash; WhiteConnector Tubing for 3D Printer - 1.5 Meters,9,1,0,<a_193> <a_146> <a_22> <a_108> <a_146> <a_168> <a_178> <a_191> <a_132> <a_142>
3892,3665,3d_filament,"American 3D Supply PLA 3D Printer Filament, 1 kg Spool, 1.75 mm, Red",American 3D Supply,<a_209><b_255><c_116>,<a_209>,36,1.0,3d_filament,True,21-50,>=0.9,9999,9999,9999,0,0,0,<a_242><b_233><c_30>,<a_242>,21,0.9523809523809523,connector_fitting,1511,connector_fitting,uxcell 2 Pcs 12 Position Covered Barrier Screw Terminal Block 600V 15A,4,1,0,<a_242> <a_225> <a_242> <a_242> <a_242> <a_242> <a_242> <a_130> <a_242> <a_113>
3893,2415,gauge_meter,"Remington Industries 28SNSP.25 28 AWG Magnet Wire, Enameled Copper Wire, 4 oz, 0.0135"" Diameter, 507' Length, Red",Remington Industries,<a_12><b_60><c_93>,<a_12>,33,0.7272727272727273,gauge_meter,True,21-50,0.5-0.75,9999,9999,9999,0,0,0,<a_106><b_230><c_75>,<a_106>,22,0.9090909090909091,other,2992,other,Tiny AVR Programmer,8,1,1,<a_106> <a_227> <a_130> <a_105> <a_202> <a_170> <a_101> <a_105> <a_210> <a_106>
3894,2546,other,"E3D All-metal v6 HotEnd Full Kit - 1.75mm Universal - Direct, 12v - Approximately 120mm PTFE (ASSEMBLY REQUIRED)",E3D,<a_123><b_113><c_115>,<a_123>,27,0.6666666666666666,3d_filament,False,21-50,0.5-0.75,10,9999,9999,0,1,1,<a_142><b_221><c_20>,<a_142>,77,0.987012987012987,3d_filament,1850,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",3,1,0,<a_142> <a_142> <a_209> <a_142> <a_142> <a_142> <a_142> <a_142> <a_142> <a_123>
3895,1722,other,Signstek 2PCS P6100 100 MHz Oscilloscope Probe for Rigol Atten Owon Siglent,Signstek,<a_161><b_5><c_97>,<a_161>,19,0.7894736842105263,other,True,11-20,0.75-0.9,9999,9999,9999,0,0,0,<a_165><b_166><c_212>,<a_165>,58,0.9655172413793104,3d_filament,3151,3d_filament,Anycubic Pulley Version Unassemble Delta Rostock 3D Printer Kossel Kit Large Print Size with Heatbed and Power Supply,6,1,1,<a_165> <a_146> <a_165> <a_165> <a_200> <a_44> <a_249> <a_98> <a_165> <a_165>
3896,649,other,BQLZR M4 Stainless Steel 304 Hook & Eye Turnbuckle Wire Rope Tension Pack Of 5,BQLZR,<a_206><b_227><c_32>,<a_206>,13,0.7692307692307693,other,True,11-20,0.75-0.9,9999,9999,9999,0,0,0,<a_143><b_1><c_127>,<a_143>,32,0.59375,fastener,2130,fastener,uxcell 100 Pcs Zinc Plated Carbon Steel Rivet Nut Flat Head Insert Nutsert 1/4-20UNC,4,1,1,<a_143> <a_143> <a_240> <a_143> <a_143> <a_143> <a_143> <a_236> <a_191> <a_143>
3897,220,other,Tach-It B-1 Single Edge Industrial Razor Blade (Pack of 100),Tach-It,<a_215><b_165><c_17>,<a_215>,17,0.8823529411764706,other,True,11-20,0.75-0.9,9999,9999,9999,0,0,0,<a_160><b_8><c_0>,<a_160>,14,0.6428571428571429,other,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",9,1,1,<a_160> <a_208> <a_173> <a_2> <a_226> <a_81> <a_236> <a_208> <a_122> <a_251>
3898,1830,other,"MedPride Powder-Free Nitrile Exam Gloves, Medium, Box/100",MED PRIDE,<a_172><b_84><c_19>,<a_172>,24,1.0,other,True,21-50,>=0.9,9999,9999,9999,0,0,0,<a_222><b_85><c_124>,<a_222>,44,1.0,connector_fitting,100,connector_fitting,"Dixon BCN100 Brass Fitting, Hex Nipple, 1"" NPT Male",1,0,0,<a_222> <a_222> <a_222> <a_222> <a_222> <a_222> <a_222> <a_222> <a_222> <a_222>
3899,656,other,Uni-T B4Q094 UT210E True RMS AC/DC Current Mini Clamp M W Capacitance Tester,UNI-T,<a_161><b_13><c_37>,<a_161>,19,0.7894736842105263,other,True,11-20,0.75-0.9,9999,9999,9999,0,0,0,<a_130><b_164><c_208>,<a_130>,10,0.8,other,1752,other,Vktech 10pcs 4x6cm Double Side Prototype PCB Universal Printed Circuit Board,6,1,1,<a_130> <a_87> <a_246> <a_106> <a_106> <a_246> <a_87> <a_170> <a_106> <a_69>
3900,569,fastener,"Ribbed Plastic Drywall Anchor Kit with Screws and Masonry Drill Bit, #10-12 x 1",Qualihome,<a_187><b_31><c_37>,<a_187>,36,0.75,other,False,21-50,0.75-0.9,9999,9999,9999,0,0,0,<a_109><b_148><c_192>,<a_109>,17,0.9411764705882353,other,2165,other,"Rubbermaid Commercial FGH136000000 Invader Side-Gate Wet Mop, Vinyl-Covered Aluminum Handle, 60-inch",5,0,0,<a_109> <a_190> <a_109> <a_81> <a_109> <a_109> <a_109> <a_191> <a_125> <a_109>
3901,95,connector_fitting,uxcell 5 Pcs Dual Row 4 Position Covered Screw Terminal Strip 600V 25A,uxcell,<a_242><b_233><c_193>,<a_242>,21,0.9523809523809523,connector_fitting,True,21-50,>=0.9,35,9999,9999,0,0,1,<a_52><b_117><c_189>,<a_52>,27,0.7407407407407407,connector_fitting,417,connector_fitting,American Terminal E-FFB250N-100 16/14-Gauge Economy Nylon Fully-Insulated Female Quick Disconnects,6,1,1,<a_52> <a_52> <a_52> <a_160> <a_52> <a_81> <a_66> <a_5> <a_83> <a_52>
3902,2987,other,"Alcotec 24-hour Turbo Yeast, 205 grams",Alcotec,<a_51><b_214><c_45>,<a_51>,15,0.8666666666666667,other,True,11-20,0.75-0.9,9999,9999,9999,0,0,0,<a_249><b_156><c_67>,<a_249>,14,0.5,other,414,other,"Koch 7640040 Roller Chain Offset Link, 4-Pack, 40",5,1,1,<a_249> <a_88> <a_88> <a_98> <a_3> <a_87> <a_88> <a_3> <a_87> <a_249>
3903,3273,connector_fitting,"5/8"" Heavy Duty Double Gripping Nylon Hose Clamps, 225&deg; F / 200 PSI Rated, 10 Pack (Made in USA/UK)",Koolertek,<a_233><b_180><c_36>,<a_233>,17,0.6470588235294118,connector_fitting,True,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_202><b_230><c_47>,<a_202>,15,0.8666666666666667,other,3251,other,"SainSmart Mini DSO203 Handheld Pocket-Sized Digital Storage Oscilloscope 4 Channels, 8MHz Analog Bandwidth, 72 MSps Sample Rate (DSO203-Plastic)",7,1,0,<a_202> <a_202> <a_81> <a_101> <a_96> <a_202> <a_161> <a_202> <a_105> <a_170>
3904,803,connector_fitting,Koehler Enterprises KE20BX 10 Piece Hose Clamp Box (Size SAE 20),Koehler,<a_233><b_200><c_185>,<a_233>,17,0.6470588235294118,connector_fitting,True,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_193><b_231><c_88>,<a_193>,15,0.6666666666666666,other,367,adhesive_epoxy,J-B Weld 31314 Red High Temperature RTV Silicone Gasket Maker and Sealant - 3 oz.,5,1,1,<a_193> <a_143> <a_193> <a_143> <a_125> <a_222> <a_125> <a_222> <a_222> <a_255>
3905,1466,other,Seek Thermal Compact Imager for iOS-Apple,Seek Thermal,<a_96><b_238><c_70>,<a_96>,8,0.875,other,True,<=10,0.75-0.9,9999,9999,9999,0,0,0,<a_88><b_136><c_205>,<a_88>,19,0.6842105263157895,connector_fitting,1465,connector_fitting,Install Bay Vinyl Terminal Ring Connector 5/16 Inch 16/14 Gauge 100 Pack Blue - BVRT516,4,1,1,<a_88> <a_88> <a_13> <a_88> <a_52> <a_88> <a_82> <a_88> <a_82> <a_88>
