variant,idx,user_id,item_id,family,item_title,target_sid,target_l1,target_l2,rank,rank_found,hit1,hit3,hit5,hit10,hit20,hit50,ndcg10,ndcg50,top1_sid,top1_l1,top1_l2,top1_item_ids,top1_item_titles,top1_families,top1_same_l1,top1_same_l2,top1_same_family,top1_history_repeat,top10_history_repeat_count,top50_history_repeat_count,top10_has_target_l1,top10_has_target_l2,top50_has_target_l1,top50_has_target_l2,history_len,target_l1_in_history,target_l2_in_history,failure_type_at10
r693a,3308,A7459,3112,3d_filament,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK",<a_178><b_14><c_94>,<a_178>,<a_178><b_14>,3,3.0,0,1,1,1,1,1,0.5,0.5,<a_178><b_14><c_6>,<a_178>,<a_178><b_14>,2909|3494,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS || 3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,1,1,1,0,2,2,1,1,1,1,2,1,1,hit_at_10
r693a,3309,A7459,2909,3d_filament,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_178><b_14><c_6>,<a_178>,<a_178><b_14>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_178><b_14><c_6>,<a_178>,<a_178><b_14>,2909|3494,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS || 3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,1,1,1,0,3,3,1,1,1,1,3,1,1,hit_at_10
r693a,3310,A7459,2721,3d_filament,"3D Solutech Navy Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",<a_77><b_180><c_32>,<a_77>,<a_77><b_180>,44,44.0,0,0,0,0,0,1,0.0,0.18208790046993825,<a_178><b_14><c_6>,<a_178>,<a_178><b_14>,2909|3494,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS || 3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,0,0,1,1,4,4,0,0,1,1,4,0,0,l1_routing_miss
r693a,3311,A7459,3631,3d_filament,3D Solutech Skin 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG),<a_178><b_14><c_124>,<a_178>,<a_178><b_14>,18,18.0,0,0,0,0,1,1,0.0,0.23540891336663824,<a_178><b_14><c_6>,<a_178>,<a_178><b_14>,2909|3494,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS || 3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,1,1,1,1,4,5,1,1,1,1,5,1,1,leaf_or_ranking_miss_after_l2_hit
r693a,3312,A7459,2660,3d_filament,"3D Solutech Real Grey 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",<a_178><b_14><c_32>,<a_178>,<a_178><b_14>,18,18.0,0,0,0,0,1,1,0.0,0.23540891336663824,<a_178><b_14><c_6>,<a_178>,<a_178><b_14>,2909|3494,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS || 3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,1,1,1,1,4,6,1,1,1,1,6,1,1,leaf_or_ranking_miss_after_l2_hit
r693a,3313,A779,77,tape,"Scotch Heavy Duty Shipping Packaging Tape, 3"" Core, 1.88"" x 54.6 Yards, 6-Rolls (3850-6)",<a_31><b_56><c_79>,<a_31>,<a_31><b_56>,40,40.0,0,0,0,0,0,1,0.0,0.18665241123894338,<a_31><b_208><c_41>,<a_31>,<a_31><b_208>,125,"Gorilla 6100101 Tape Handy Roll, 1-Pack, Black",tape,1,0,1,0,2,3,1,0,1,1,6,1,0,l2_routing_miss_after_l1_hit
r693a,3314,A826,42,connector_fitting,"Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)",<a_209><b_196><c_135>,<a_209>,<a_209><b_196>,8,8.0,0,0,0,1,1,1,0.31546487678572877,0.31546487678572877,<a_231><b_198><c_251>,<a_231>,<a_231><b_198>,226,"Anderson Metals Brass Hose Fitting, Connector, 3/4"" Barb x 3/4"" Male Pipe",connector_fitting,0,0,1,0,2,3,1,1,1,1,10,0,0,hit_at_10
r693a,3315,A1458,1846,gauge_meter,Milwaukee Instruments MW102 PH and Temperature Meter,<a_153><b_225><c_149>,<a_153>,<a_153><b_225>,999,,0,0,0,0,0,0,0.0,0.0,<a_245><b_36><c_16>,<a_245>,<a_245><b_36>,121,Magnum Media DUAL SCALE 0-32% Brix and 1.000-1.130SG Wort Refractometer RSG-100ATC Beer Home Brew,gauge_meter,0,0,1,0,2,5,0,0,0,0,8,0,0,l1_routing_miss
r693a,3316,A1642,2953,other,"Aven 12017 Stainless Steel Hemostat Straight, 6"" Length",<a_59><b_168><c_177>,<a_59>,<a_59><b_168>,999,,0,0,0,0,0,0,0.0,0.0,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,0,0,0,0,1,1,0,0,0,0,1,0,0,l1_routing_miss
r693a,3317,A1642,2586,other,10 Assorted Kelly Locking Hemostat Forceps 5.5,<a_59><b_68><c_204>,<a_59>,<a_59><b_68>,17,17.0,0,0,0,0,1,1,0.0,0.23981246656813146,<a_197><b_173><c_161>,<a_197>,<a_197><b_173>,84,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,gauge_meter,0,0,0,0,2,2,1,0,1,1,2,1,0,l2_routing_miss_after_l1_hit
r693a,3318,A1642,695,other,"MABIS Stainless Steel Tweezers, Thumb Dressing Forceps, Serrated Forceps, Silver",<a_100><b_163><c_200>,<a_100>,<a_100><b_163>,999,,0,0,0,0,0,0,0.0,0.0,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,0,0,0,0,2,3,0,0,0,0,3,0,0,l1_routing_miss
r693a,3319,A1642,2954,other,"Sashco Big Stretch Acrylic Latex High-Performance Caulking Sealant, 10.5 Ounce Cartridge, White (Pack of 12)",<a_65><b_130><c_156>,<a_65>,<a_65><b_130>,999,,0,0,0,0,0,0,0.0,0.0,<a_100><b_163><c_200>,<a_100>,<a_100><b_163>,695,"MABIS Stainless Steel Tweezers, Thumb Dressing Forceps, Serrated Forceps, Silver",other,0,0,1,1,1,2,0,0,0,0,4,0,0,l1_routing_miss
r693a,3320,A2094,2444,other,"KINGLAKE Plastic Transfer Pipettes 3ML,Essential Oils Pipettes,Graduated,Pack of 100, Makeup Tool",<a_159><b_244><c_133>,<a_159>,<a_159><b_244>,999,,0,0,0,0,0,0,0.0,0.0,<a_190><b_64><c_29>,<a_190>,<a_190><b_64>,819,"Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)",3d_filament,0,0,0,0,1,5,0,0,0,0,10,0,0,l1_routing_miss
r693a,3321,A2663,2672,other,"JB Industries DVO-24 Bottle of Black Gold Vacuum Pump Oil, 1 gallon - GIDDS-2463009",<a_168><b_158><c_251>,<a_168>,<a_168><b_158>,999,,0,0,0,0,0,0,0.0,0.0,<a_185><b_83><c_203>,<a_185>,<a_185><b_83>,457,CRC 03400 16oz Truetap Cutting Fluid Heavy Duty Bottle,other,0,0,1,1,1,2,0,0,0,0,6,0,0,l1_routing_miss
r693a,3322,A2712,84,gauge_meter,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,<a_197><b_173><c_161>,<a_197>,<a_197><b_173>,15,15.0,0,0,0,0,1,1,0.0,0.25,<a_134><b_254><c_47>,<a_134>,<a_134><b_254>,145,"Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing",other,0,0,0,0,1,1,0,0,1,1,10,0,0,l1_routing_miss
r693a,3323,A3285,291,other,"Colgate Optic White Whitening Toothpaste, Sparkling Mint - 5 ounce (6 Pack)",<a_117><b_71><c_148>,<a_117>,<a_117><b_71>,999,,0,0,0,0,0,0,0.0,0.0,<a_40><b_88><c_91>,<a_40>,<a_40><b_88>,417,American Terminal E-FFB250N-100 16/14-Gauge Economy Nylon Fully-Insulated Female Quick Disconnects,connector_fitting,0,0,0,0,2,3,0,0,0,0,5,0,0,l1_routing_miss
r693a,3324,A3729,520,other,"Copper Sheet Metal - 12"" x 12",<a_171><b_5><c_55>,<a_171>,<a_171><b_5>,999,,0,0,0,0,0,0,0.0,0.0,<a_162><b_112><c_70>,<a_162>,<a_162><b_112>,1739,"Aluminum 6061-T6 Seamless Round Tubing, WW-T 700/6, 1/2"" OD, 0.26"" ID, 0.125"" Wall, 24"" Length",other,0,0,1,1,2,2,0,0,0,0,3,0,0,l1_routing_miss
r693a,3325,A3729,1245,other,"Keeper Foot x 1 Inch 02606 10' x 1"" Lift Sling, 1 Ply",<a_32><b_253><c_23>,<a_32>,<a_32><b_253>,999,,0,0,0,0,0,0,0.0,0.0,<a_162><b_112><c_70>,<a_162>,<a_162><b_112>,1739,"Aluminum 6061-T6 Seamless Round Tubing, WW-T 700/6, 1/2"" OD, 0.26"" ID, 0.125"" Wall, 24"" Length",other,0,0,1,1,2,3,0,0,0,0,4,0,0,l1_routing_miss
r693a,3326,A4543,1424,other,"AKOAK 15amp Diode Axial Schottky Blocking Diodes for Solar Cells Panel,15SQ045 Schottky(20Pcs)",<a_164><b_160><c_177>,<a_164>,<a_164><b_160>,999,,0,0,0,0,0,0,0.0,0.0,<a_109><b_114><c_205>,<a_109>,<a_109><b_114>,2396,"SOLOOP 381 Pcs Heat Shrink Tubing, 2:1 Shrink Ratio Assortment Wire Wrap Electrical Cable Tubing Sleeving (Black)",other,0,0,1,0,2,3,0,0,0,0,7,0,0,l1_routing_miss
r693a,3327,A6749,2734,3d_filament,Inland 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_220><b_114><c_53>,<a_220>,<a_220><b_114>,999,,0,0,0,0,0,0,0.0,0.0,<a_134><b_254><c_47>,<a_134>,<a_134><b_254>,145,"Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing",other,0,0,0,0,1,2,1,1,1,1,6,1,1,leaf_or_ranking_miss_after_l2_hit
r693a,3328,A7122,3532,gauge_meter,Mercurry 10 Meters GT2 timing belt width 6mm Fit for RepRap Mendel Rostock Prusa GT2-6mm Belt,<a_157><b_9><c_61>,<a_157>,<a_157><b_9>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_154><c_141>,<a_178>,<a_178><b_154>,2472,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",3d_filament,0,0,0,0,1,3,0,0,0,0,4,0,0,l1_routing_miss
r693a,3329,A7658,1824,other,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,<a_72><b_16><c_1>,<a_72>,<a_72><b_16>,16,16.0,0,0,0,0,1,1,0.0,0.24465054211822604,<a_75><b_169><c_59>,<a_75>,<a_75><b_169>,2983,"E-Projects EPC-105 16 Value Resistor Kit, 10 Ohm - 1M Ohm, 1/2 Watt (Pack of 400)",other,0,0,1,0,0,1,0,0,1,1,4,0,0,l1_routing_miss
r693a,3330,A7658,1805,other,PODOY 20PCS Photoresistor GL5537 5537 LDR Photo Resistors Light-Dependent,<a_75><b_137><c_73>,<a_75>,<a_75><b_137>,14,14.0,0,0,0,0,1,1,0.0,0.2559580248098155,<a_75><b_251><c_9>,<a_75>,<a_75><b_251>,1545,Top-cofrLD 1/4w Resistors Pack 164 values x 10pcs = 1640pcs 0-22M Metal Film Full range resistors Assortment Kits,other,1,0,1,0,1,1,1,0,1,1,5,1,0,l2_routing_miss_after_l1_hit
r693a,3331,A157,631,other,"Dap 18001 Kwik Seal Caulk with 5.5-Ounce Tube, White",<a_65><b_230><c_73>,<a_65>,<a_65><b_230>,999,,0,0,0,0,0,0,0.0,0.0,<a_214><b_77><c_172>,<a_214>,<a_214><b_77>,515,Chemical Guys ACC_121.32HD Chemical Resistant Heavy Duty Bottle and Sprayer (32 oz),other,0,0,1,1,2,2,1,0,1,0,6,1,0,l2_routing_miss_after_l1_hit
r693a,3332,A1605,203,adhesive_epoxy,"Gorilla 7500101 07221000673 Glue Brush & Nozzle, 1-Pack, Clear",<a_193><b_230><c_85>,<a_193>,<a_193><b_230>,999,,0,0,0,0,0,0,0.0,0.0,<a_197><b_173><c_161>,<a_197>,<a_197><b_173>,84,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,gauge_meter,0,0,0,1,3,3,0,0,0,0,7,0,0,l1_routing_miss
r693a,3333,A4394,139,other,DuPont Teflon Non-Stick,<a_77><b_45><c_0>,<a_77>,<a_77><b_45>,999,,0,0,0,0,0,0,0.0,0.0,<a_31><b_16><c_174>,<a_31>,<a_31><b_16>,151,"Monoprice Hook & Loop Fastening Tape 5 yard/roll, 0.75-inch - Blue (105830)",tape,0,0,0,1,1,1,0,0,0,0,1,0,0,l1_routing_miss
r693a,3334,A4394,451,tape,"Gorilla Tape, White Duct Tape, 1.88"" x 30 yd, White, (Pack of 1)",<a_31><b_89><c_2>,<a_31>,<a_31><b_89>,999,,0,0,0,0,0,0,0.0,0.0,<a_31><b_16><c_174>,<a_31>,<a_31><b_16>,151,"Monoprice Hook & Loop Fastening Tape 5 yard/roll, 0.75-inch - Blue (105830)",tape,1,0,1,1,2,2,1,0,1,1,2,1,0,l2_routing_miss_after_l1_hit
r693a,3335,A4394,140,other,DuPont Teflon Silicone Lubricant,<a_168><b_85><c_176>,<a_168>,<a_168><b_85>,2,2.0,0,1,1,1,1,1,0.6309297535714575,0.6309297535714575,<a_31><b_208><c_41>,<a_31>,<a_31><b_208>,125,"Gorilla 6100101 Tape Handy Roll, 1-Pack, Black",tape,0,0,0,0,2,3,1,1,1,1,3,0,0,hit_at_10
r693a,3336,A4394,2044,other,"Gorilla 100 Percent Silicone Sealant Caulk, 2.8 ounce Squeeze Tube, Clear",<a_65><b_89><c_151>,<a_65>,<a_65><b_89>,999,,0,0,0,0,0,0,0.0,0.0,<a_31><b_208><c_41>,<a_31>,<a_31><b_208>,125,"Gorilla 6100101 Tape Handy Roll, 1-Pack, Black",tape,0,0,0,0,2,4,0,0,1,0,4,0,0,l1_routing_miss
r693a,3337,A4658,2097,other,SummitLink 428 Pcs Red Black Assorted Heat Shrink Tube 10 Sizes Tubing Wrap Sleeve Set Combo,<a_115><b_56><c_0>,<a_115>,<a_115><b_56>,999,,0,0,0,0,0,0,0.0,0.0,<a_92><b_110><c_254>,<a_92>,<a_92><b_110>,1042,uxcell Mandrel Mounted White Conical Felt Point Polishing Tool,other,0,0,1,0,1,1,0,0,1,1,5,0,0,l1_routing_miss
r693a,3338,A6206,774,other,DuPont Teflon Non-Stick,<a_77><b_45><c_0>,<a_77>,<a_77><b_45>,999,,0,0,0,0,0,0,0.0,0.0,<a_31><b_171><c_9>,<a_31>,<a_31><b_171>,450,"X-Treme Tape TPE-X36ZLB Silicone Rubber Self Fusing Tape, 1"" x 36', Triangular, Black",tape,0,0,0,1,2,3,0,0,0,0,7,0,0,l1_routing_miss
r693a,3339,A6700,836,other,"RhinoGear 11912ABMI RhinoRamps MAX Vehicle Ramp - Pair (16,000lb. GVW Capacity)",<a_90><b_183><c_5>,<a_90>,<a_90><b_183>,999,,0,0,0,0,0,0,0.0,0.0,<a_31><b_155><c_192>,<a_31>,<a_31><b_155>,168,"Scotch Super 33+ Vinyl Electrical Tape, 3/4 in x 66 ft",tape,0,0,0,0,0,1,0,0,0,0,2,0,0,l1_routing_miss
r693a,3340,A6700,875,gauge_meter,Big Horn 19053C 3 Pieces 8-Inch Spring Caliper / Divider Set,<a_151><b_206><c_30>,<a_151>,<a_151><b_206>,999,,0,0,0,0,0,0,0.0,0.0,<a_90><b_183><c_3>,<a_90>,<a_90><b_183>,56,"RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)",other,0,0,0,0,0,1,0,0,0,0,3,0,0,l1_routing_miss
r693a,3341,A6858,350,tape,"Mill-Rose 70887 Blue Monster PTFE Pipe Thread Sealant Tape, 1-Inch x 1429-Inches, Blue",<a_157><b_13><c_203>,<a_157>,<a_157><b_13>,999,,0,0,0,0,0,0,0.0,0.0,<a_75><b_107><c_134>,<a_75>,<a_75><b_107>,734,"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)",other,0,0,0,0,1,2,0,0,0,0,2,0,0,l1_routing_miss
r693a,3342,A6858,2012,other,Elitech STC-1000 Temperature Controller Origin Digital 110V Centigrade Thermostat 2 Relays,<a_134><b_68><c_150>,<a_134>,<a_134><b_68>,999,,0,0,0,0,0,0,0.0,0.0,<a_75><b_107><c_134>,<a_75>,<a_75><b_107>,734,"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)",other,0,0,1,0,1,3,1,0,1,0,3,0,0,l2_routing_miss_after_l1_hit
r693a,3343,A6858,490,tape,"Duck Brand 300877 Professional Grade Electrical Tape, 3/4-Inch by 66 Feet, Single Roll, White",<a_31><b_28><c_55>,<a_31>,<a_31><b_28>,999,,0,0,0,0,0,0,0.0,0.0,<a_134><b_254><c_47>,<a_134>,<a_134><b_254>,145,"Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing",other,0,0,0,0,0,2,0,0,0,0,4,0,0,l1_routing_miss
r693a,3344,A7141,1279,ventilation_fan,"Rutland Products 601 Rutland Castable Refractory Cement, 25-Pound",<a_138><b_114><c_84>,<a_138>,<a_138><b_114>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_12><c_24>,<a_178>,<a_178><b_12>,162,"USAFilament 9800429 ABS 3D Printing Filament, 2.2 lb, 1.75 mm, White Spool",3d_filament,0,0,0,1,2,2,0,0,0,0,4,0,0,l1_routing_miss
r693a,3345,A7247,1850,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_178><b_165><c_49>,<a_178>,<a_178><b_165>,12,12.0,0,0,0,0,1,1,0.0,0.27023815442731974,<a_178><b_154><c_135>,<a_178>,<a_178><b_154>,1851,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",3d_filament,1,0,1,0,0,0,1,1,1,1,1,1,1,leaf_or_ranking_miss_after_l2_hit
r693a,3346,A7247,1851,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",<a_178><b_154><c_135>,<a_178>,<a_178><b_154>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_178><b_154><c_135>,<a_178>,<a_178><b_154>,1851,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",3d_filament,1,1,1,0,0,1,1,1,1,1,2,1,0,hit_at_10
r693a,3347,A7247,164,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green",<a_178><b_252><c_96>,<a_178>,<a_178><b_252>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_252><c_162>,<a_178>,<a_178><b_252>,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",3d_filament,1,1,1,0,1,2,1,1,1,1,3,1,0,leaf_or_ranking_miss_after_l2_hit
r693a,3348,A7247,50,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",<a_178><b_165><c_53>,<a_178>,<a_178><b_165>,2,2.0,0,1,1,1,1,1,0.6309297535714575,0.6309297535714575,<a_178><b_165><c_148>,<a_178>,<a_178><b_165>,2507,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver",3d_filament,1,1,1,0,1,2,1,1,1,1,4,1,1,hit_at_10
r693a,3349,A7449,2912,3d_filament,Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_220><b_114><c_173>,<a_220>,<a_220><b_114>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_252><c_162>,<a_178>,<a_178><b_252>,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",3d_filament,0,0,1,0,1,1,0,0,0,0,1,0,0,l1_routing_miss
r693a,3350,A7449,2734,3d_filament,Inland 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_220><b_114><c_53>,<a_220>,<a_220><b_114>,17,17.0,0,0,0,0,1,1,0.0,0.23981246656813146,<a_220><b_114><c_145>,<a_220>,<a_220><b_114>,2932,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,1,1,1,0,0,2,1,1,1,1,2,1,1,leaf_or_ranking_miss_after_l2_hit
r693a,3351,A7449,2059,3d_filament,"MG Chemicals Wood 3D Printer Filament, 1.75mm, 0.5 Kg (1.1 lbs.) - Wood",<a_178><b_227><c_65>,<a_178>,<a_178><b_227>,999,,0,0,0,0,0,0,0.0,0.0,<a_220><b_114><c_145>,<a_220>,<a_220><b_114>,2932,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,0,0,1,0,1,3,1,0,1,0,3,1,0,l2_routing_miss_after_l1_hit
r693a,3352,A7601,2455,other,Millrose 62850 Power-Deuce Brushing Tool Set,<a_238><b_1><c_224>,<a_238>,<a_238><b_1>,999,,0,0,0,0,0,0,0.0,0.0,<a_69><b_25><c_169>,<a_69>,<a_69><b_25>,2182,FLIR TA74 Universal Flex Current Probe (18in.),other,0,0,1,0,0,0,0,0,0,0,4,0,0,l1_routing_miss
r693a,3353,A2094,2633,other,"E-Projects 10EP5144K70 4.7k Ohm Resistors, 1/4 W, 5% (Pack of 10)",<a_75><b_19><c_9>,<a_75>,<a_75><b_19>,999,,0,0,0,0,0,0,0.0,0.0,<a_102><b_58><c_241>,<a_102>,<a_102><b_58>,1419,Eagle Brewing BE510 Siphon Spray Wort Aerator,other,0,0,1,1,2,4,0,0,0,0,10,0,0,l1_routing_miss
r693a,3354,A2094,600,other,Vktech 5pcs 2M Waterproof Digital Temperature Temp Sensor Probe DS18b20,<a_190><b_75><c_152>,<a_190>,<a_190><b_75>,999,,0,0,0,0,0,0,0.0,0.0,<a_245><b_36><c_16>,<a_245>,<a_245><b_36>,121,Magnum Media DUAL SCALE 0-32% Brix and 1.000-1.130SG Wort Refractometer RSG-100ATC Beer Home Brew,gauge_meter,0,0,0,0,1,3,1,0,1,0,10,0,0,l2_routing_miss_after_l1_hit
r693a,3355,A2202,56,other,"RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)",<a_90><b_183><c_3>,<a_90>,<a_90><b_183>,999,,0,0,0,0,0,0,0.0,0.0,<a_238><b_232><c_129>,<a_238>,<a_238><b_232>,335,"Dewalt DW8061B5 4 x 0.045 Inch Metal and Stainless Steel Cutting Wheels , 4 Inch by 0.045-Inch",other,0,0,1,0,2,3,0,0,0,0,5,0,0,l1_routing_miss
r693a,3356,A2205,338,gauge_meter,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",<a_190><b_173><c_203>,<a_190>,<a_190><b_173>,999,,0,0,0,0,0,0,0.0,0.0,<a_78><b_228><c_74>,<a_78>,<a_78><b_228>,172,"Gorilla Super Glue Gel, 15 Gram, Clear",adhesive_epoxy,0,0,0,0,1,2,0,0,1,0,6,0,0,l1_routing_miss
r693a,3357,A3811,3439,tape,Harvey 017065 Gas Line PTFE Thread Seal Tape,<a_157><b_15><c_248>,<a_157>,<a_157><b_15>,999,,0,0,0,0,0,0,0.0,0.0,<a_69><b_246><c_141>,<a_69>,<a_69><b_246>,363,"BOSTITCH BT1350B-1M 2-Inch 18-Gauge Brads, 1000 per Box, Coated",gauge_meter,0,0,0,0,0,1,0,0,0,0,4,0,0,l1_routing_miss
r693a,3358,A5866,469,other,CO-Z 5pcs Hss Cobalt Multiple Hole 50 Sizes Step Drill Bit Set with Aluminum Case,<a_243><b_229><c_254>,<a_243>,<a_243><b_229>,999,,0,0,0,0,0,0,0.0,0.0,<a_238><b_232><c_129>,<a_238>,<a_238><b_232>,335,"Dewalt DW8061B5 4 x 0.045 Inch Metal and Stainless Steel Cutting Wheels , 4 Inch by 0.045-Inch",other,0,0,1,1,2,2,0,0,0,0,5,0,0,l1_routing_miss
r693a,3359,A6401,3442,3d_filament,"3D Solutech Real Purple 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",<a_178><b_14><c_26>,<a_178>,<a_178><b_14>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_154><c_141>,<a_178>,<a_178><b_154>,2472,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",3d_filament,1,0,1,0,0,2,1,0,1,0,5,1,0,l2_routing_miss_after_l1_hit
