row_id,user_id,item_id,item_title,brand,history_len,train_item_events,main_l3_020_sid,main_l3_020_rank,main_l3_020_hit10,main_l3_020_ndcg10,main_l3_020_l1_rank,main_l3_020_l12_rank,main_l3_020_l1_hit1,main_l3_020_l12_hit10,main_l3_020_top1,main_l3_020_top1_title,main_l3_020_top1_in_history,main_l3_020_same_l1_hist_count,main_l3_020_same_l12_hist_count,main_l3_020_l1_bucket_size,main_l3_020_l12_bucket_size,main_l3_020_l1_train_events,main_l3_020_l12_train_events,main_l3_020_sid_train_events,l3_010_sid,l3_010_rank,l3_010_hit10,l3_010_ndcg10,l3_010_l1_rank,l3_010_l12_rank,l3_010_l1_hit1,l3_010_l12_hit10,l3_010_top1,l3_010_top1_title,l3_010_top1_in_history,l3_010_same_l1_hist_count,l3_010_same_l12_hist_count,l3_010_l1_bucket_size,l3_010_l12_bucket_size,l3_010_l1_train_events,l3_010_l12_train_events,l3_010_sid_train_events,ndcg10_delta_l3_minus_main,hit10_transition
3264,A7036,3522,"3D Solutech Real Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - ST176BLPLA",3D,3,36,<a_222><b_68><c_19>,999,0,0.0,3,29,0,0,<a_186><b_178><c_46>,Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs),0,1,0,159,23,10557,895,36,<a_184><b_137><c_15>,999,0,0.0,15,34,0,0,<a_251><b_78><c_22>,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs),0,1,0,210,24,12329,846,36,0.0,0->0
3265,A7036,3113,Inland 1.75mm Silver PLA 3D Printer Filament - 1kg Spool (2.2 lbs),Inland,4,1,<a_186><b_178><c_28>,999,0,0.0,1,1,1,1,<a_186><b_178><c_46>,Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs),0,1,1,113,21,3331,578,1,<a_251><b_78><c_83>,999,0,0.0,1,1,1,1,<a_251><b_78><c_22>,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs),0,1,1,69,18,2987,539,1,0.0,0->0
3266,A7275,2472,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",HATCHBOX,1,366,<a_222><b_109><c_177>,9,1,0.3010299956639812,1,2,1,1,<a_222><b_157><c_189>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B",0,1,0,159,24,10557,2870,366,<a_184><b_252><c_69>,38,0,0.0,1,15,1,0,<a_184><b_67><c_38>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, R",1,1,0,210,21,12329,2376,366,-0.3010299956639812,1->0
3267,A7275,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",HATCHBOX,2,483,<a_222><b_28><c_207>,4,1,0.43067655807339306,1,4,1,1,<a_222><b_157><c_189>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B",0,2,0,159,3,10557,608,483,<a_184><b_219><c_82>,1,1,1.0,1,1,1,1,<a_184><b_219><c_82>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, W",0,2,0,210,4,12329,630,483,0.5693234419266069,1->1
3268,A7275,2393,"Cutequeen 750 pcs,30 Values Resistor Kit x 25pcs =750 pcs (10 Ohm - 1M Ohm) 1/4W Metal Film Resistors Assortment",Cutequeen,3,18,<a_239><b_12><c_239>,999,0,0.0,999,999,0,0,<a_222><b_157><c_189>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B",0,0,0,72,1,3416,18,18,<a_36><b_118><c_50>,999,0,0.0,999,999,0,0,<a_184><b_67><c_38>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, R",1,0,0,62,1,2451,18,18,0.0,0->0
3269,A7275,3470,SCStyle 5 Meters GT2 2mm Pitch 6mm Wide Timing Belt for 3D Printer CNC,SCStyle,4,80,<a_173><b_192><c_242>,999,0,0.0,999,999,0,0,<a_222><b_157><c_189>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B",0,0,0,56,1,2129,80,80,<a_152><b_208><c_198>,999,0,0.0,999,999,0,0,<a_184><b_67><c_38>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, R",1,0,0,32,1,1161,80,80,0.0,0->0
3270,A7275,2917,Genuine E3D V6 Extra Nozzle - 1.75mm x 0.40mm (V6-NOZZLE-175-400),E3D,5,3,<a_48><b_167><c_55>,999,0,0.0,10,999,0,0,<a_222><b_157><c_189>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B",0,0,0,44,1,1133,3,3,<a_29><b_44><c_158>,999,0,0.0,7,999,0,0,<a_184><b_67><c_38>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, R",1,0,0,42,1,1125,3,3,0.0,0->0
3271,A7275,3670,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",HATCHBOX,6,11,<a_222><b_161><c_136>,999,0,0.0,1,999,1,0,<a_222><b_157><c_189>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B",0,3,0,159,11,10557,176,11,<a_184><b_110><c_248>,999,0,0.0,2,999,0,0,<a_251><b_236><c_192>,2 Meters PTFE Teflon Bowden Tube 1.75 Filament 3D printer RepRap Rostock Kossel,0,3,0,210,14,12329,197,11,0.0,0->0
3272,A7275,3088,6PCS x Custom Machined All Metal Heatbreak for V6 RepRap 3D Printer Hotend 1.75mm and Clones,RepRap Champion,7,14,<a_48><b_43><c_198>,999,0,0.0,8,999,0,0,<a_222><b_157><c_189>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B",0,1,0,44,1,1133,14,14,<a_29><b_32><c_175>,999,0,0.0,6,999,0,0,<a_251><b_181><c_2>,"eSUN 1.75mm Black PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Black",0,1,0,42,1,1125,14,14,0.0,0->0
3273,A7275,3680,ProSpec PLA - Emerald - Beautiful Gemstone - Performance Grade 3D Printer Filament - 2.85mm - 2.2LB / 1kg,Summit Printing,8,16,<a_85><b_187><c_204>,999,0,0.0,4,999,0,0,<a_186><b_249><c_4>,Metal J-head V6 Hotend 1.75mm Filament 0.4mm Bowden Extruder Reprap 3D Printer with 1 Mete (+1),0,0,0,71,1,2770,16,16,<a_246><b_182><c_209>,999,0,0.0,25,999,0,0,<a_251><b_181><c_2>,"eSUN 1.75mm Black PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Black",0,0,0,52,1,2000,16,16,0.0,0->0
3274,A7639,2734,Inland 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs),Inland,1,48,<a_186><b_178><c_166>,13,0,0.0,1,1,1,1,<a_186><b_178><c_87>,Inland 1.75mm Red PLA 3D Printer Filament - 1kg Spool (2.2 lbs),0,1,1,113,21,3331,578,48,<a_251><b_78><c_116>,6,1,0.3562071871080222,1,1,1,1,<a_251><b_78><c_22>,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs),0,1,1,69,18,2987,539,48,0.3562071871080222,0->1
3275,A4270,490,"Duck Brand 300877 Professional Grade Electrical Tape, 3/4-Inch by 66 Feet, Single Roll, White",Duck,5,36,<a_192><b_237><c_71>,999,0,0.0,41,999,0,0,<a_150><b_99><c_72>,Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882),0,0,0,100,1,5003,36,36,<a_42><b_132><c_0>,999,0,0.0,31,999,0,0,<a_19><b_141><c_152>,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear",1,0,0,136,1,8406,36,36,0.0,0->0
3276,A4419,1406,"Yonisun Sound Dampening Door Bumpers, 1/2"" Diameter, Sheet of 100",Yonisun,6,85,<a_51><b_184><c_254>,999,0,0.0,23,999,0,0,<a_31><b_221><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Ga (+1)",1,0,0,116,3,4839,109,85,<a_15><b_86><c_34>,999,0,0.0,999,999,0,0,<a_59><b_52><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Ga (+1)",1,0,0,70,1,2164,85,85,0.0,0->0
3277,A4880,835,"Industrial & Scientific"" />",Boltsize-It,5,60,<a_50><b_63><c_80>,999,0,0.0,31,999,0,0,<a_31><b_221><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Ga (+1)",1,0,0,73,1,3854,60,60,<a_134><b_100><c_135>,999,0,0.0,999,999,0,0,<a_59><b_52><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Ga (+1)",1,0,0,27,1,1920,60,60,0.0,0->0
3278,A5693,831,"DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack",DEWALT,10,147,<a_122><b_3><c_2>,999,0,0.0,999,999,0,0,<a_67><b_168><c_240>,"Think Safe 1095TS 7"" Trauma Shear",1,0,0,72,2,3918,339,147,<a_71><b_147><c_122>,999,0,0.0,999,999,0,0,<a_86><b_108><c_17>,"First Aid Only Splinter Out, 10 Per Box",1,0,0,125,3,5886,395,147,0.0,0->0
3279,A5736,212,"Rutland Products 76C 500-Degree RTV High Heat Silicone Seal, 10.3-Ounce Cartridge, Clear",Rutland Products,8,53,<a_210><b_43><c_59>,999,0,0.0,8,999,0,0,<a_78><b_51><c_153>,"Anderson Metals Brass Pipe Fitting, 90 Degree Barstock Street Elbow, 3/8"" Male Pipe x 3/8""",0,1,0,78,1,4508,53,53,<a_57><b_57><c_214>,999,0,0.0,999,999,0,0,<a_59><b_178><c_7>,Nubee Temperature Gun Non-contact Digital Laser Infrared IR Thermometer,0,0,0,87,2,3446,64,53,0.0,0->0
3280,A6320,3314,"Stainless Steel 316/316L Pipe Fitting, Nipple, Schedule 40 Welded, 3/4"" X 2-1/2"" NPT Male",Merit Brass,4,51,<a_78><b_250><c_18>,999,0,0.0,999,999,0,0,<a_202><b_60><c_4>,Yueton 100pcs Red 22/18- Gauge Nylon Male Fully-Insulated Quick Disconnects Wiring Spade W,1,0,0,131,7,4550,252,51,<a_31><b_167><c_109>,999,0,0.0,999,999,0,0,<a_83><b_188><c_193>,"Wypall X90 Extended Use Cloths (12891), Reusable Wipes BRAG BOX, Blue Denim, 1 Box / Case,",0,0,0,78,3,2919,153,51,0.0,0->0
3281,A7249,3475,"3D Solutech Real Orange 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3D Solutech,1,30,<a_222><b_68><c_112>,999,0,0.0,1,14,1,0,<a_222><b_157><c_189>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B",0,1,0,159,23,10557,895,30,<a_184><b_137><c_37>,999,0,0.0,1,13,1,0,<a_184><b_67><c_38>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, R",0,1,0,210,24,12329,846,30,0.0,0->0
3282,A7249,3494,"3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3D Solutech,2,27,<a_222><b_68><c_207>,11,0,0.0,1,4,1,1,<a_222><b_157><c_189>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B",0,2,1,159,23,10557,895,27,<a_184><b_137><c_39>,999,0,0.0,1,4,1,1,<a_184><b_67><c_38>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, R",0,2,1,210,24,12329,846,27,0.0,0->0
3283,A7249,2513,2 Meters PTFE Teflon Bowden Tube 1.75 Filament 3D printer RepRap Rostock Kossel,DD-life,3,121,<a_186><b_184><c_137>,999,0,0.0,999,999,0,0,<a_222><b_68><c_238>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/-",0,0,0,113,3,3331,180,121,<a_251><b_236><c_192>,14,0,0.0,14,14,0,0,<a_184><b_137><c_8>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/-",0,0,0,69,1,2987,121,121,0.0,0->0
3284,A7249,3216,"3D Printer Head(6PCS),6PCS 3D Printer 0.4mm Extruder Brass Nozzle Print Head for MK8 1.75mm ABS PLA Printer(0.4mm)",ILamourCar,4,15,<a_48><b_249><c_83>,999,0,0.0,33,999,0,0,<a_222><b_68><c_238>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/-",0,0,0,44,1,1133,15,15,<a_29><b_158><c_95>,999,0,0.0,24,999,0,0,<a_251><b_181><c_2>,"eSUN 1.75mm Black PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Black",0,0,0,42,1,1125,15,15,0.0,0->0
3285,A162,331,"Stanley TRA700BN Heavy-Duty Staple & Brad Assortment, 2500-Pack",Stanley,10,151,<a_191><b_146><c_198>,999,0,0.0,1,999,1,0,<a_191><b_239><c_250>,"Kreg SML-C2 2-Inch Washer Head #8 Coarse Pocket Screws, 50 Count",0,1,0,99,1,4766,151,151,<a_255><b_171><c_76>,999,0,0.0,30,999,0,0,<a_224><b_58><c_204>,Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes,0,0,0,75,1,2729,151,151,0.0,0->0
3286,A586,1830,"MedPride Powder-Free Nitrile Exam Gloves, Medium, Box/100",MED PRIDE,6,0,<a_254><b_85><c_110>,999,0,0.0,41,999,0,0,<a_0><b_252><c_168>,Westek SLC4CG Gray Automatic Photocell Sensor Control,1,0,0,46,2,3152,2,0,<a_91><b_73><c_40>,999,0,0.0,999,999,0,0,<a_130><b_90><c_70>,RADEX RD1212 Advanced Radiation Detector/Geiger Counter with Online Software,0,0,0,95,3,4297,46,0,0.0,0->0
3287,A675,272,"Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown",Gorilla,5,63,<a_150><b_187><c_172>,999,0,0.0,40,999,0,0,<a_64><b_238><c_147>,Dap 18120 Alex Plus Brown (18112) Raw Building Material,1,0,0,65,4,4849,580,63,<a_19><b_108><c_175>,999,0,0.0,1,999,1,0,<a_19><b_166><c_11>,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.,0,1,0,92,3,5739,262,63,0.0,0->0
3288,A675,273,"Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown, (Pack of 4)",Gorilla,6,57,<a_150><b_187><c_210>,2,1,0.6309297535714575,1,2,1,1,<a_150><b_239><c_118>,"Gorilla Super Glue Gel, 15 Gram, Clear",0,1,1,65,4,4849,580,57,<a_19><b_108><c_9>,999,0,0.0,1,3,1,1,<a_19><b_22><c_222>,"Devcon Epoxy, 2 Ton Epoxy, 4.25 Ounce each, 2 Bottles",0,2,1,92,3,5739,262,57,-0.6309297535714575,1->0
3289,A939,123,"Red Devil 0325 Steel Wool, 2 Medium Course, 8 Pads",Red Devil,4,306,<a_247><b_64><c_117>,999,0,0.0,999,999,0,0,<a_6><b_8><c_159>,Performacide 102000 Disinfectant for Hard Non-Porous Surfaces Gallon Kit,0,0,0,54,2,1863,334,306,<a_77><b_176><c_80>,999,0,0.0,999,999,0,0,<a_59><b_52><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Ga (+1)",0,0,0,62,1,2192,306,306,0.0,0->0
3290,A5797,278,"T-Rex 241309 Shurtech Ferociously Strong Tape, 12 Yd L X 1.88 in W, 1-Roll, 12 Yards, Gunmetal Gray",T-Rex,4,62,<a_192><b_122><c_104>,999,0,0.0,29,999,0,0,<a_241><b_248><c_233>,Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels,0,0,0,100,1,5003,62,62,<a_226><b_185><c_218>,18,0,0.0,10,18,0,0,<a_59><b_52><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Ga (+1)",0,0,0,65,1,4014,62,62,0.0,0->0
3291,A5803,798,PRO 1 Fuel Line Hose 5/16 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6,Pro-1,6,15,<a_223><b_126><c_247>,999,0,0.0,999,999,0,0,<a_42><b_2><c_146>,"Hantek DSO5072P Digital Oscilloscope, 70 MHz Bandwidth, 1 GSa/s, 7.0"" Display",0,0,0,33,2,1330,51,15,<a_56><b_228><c_4>,999,0,0.0,999,999,0,0,<a_0><b_140><c_5>,Uxcell a13121300ux0338 2.1 mmx5.5 mm DC Power Jack Socket Threaded Female Connector 3 Piec,0,0,0,35,2,1405,51,15,0.0,0->0
3292,A5803,416,PRO 1 Fuel Line Hose 1/4 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6,Pro-1,7,36,<a_223><b_126><c_85>,34,0,0.0,34,34,0,0,<a_42><b_2><c_138>,"SainSmart Mini DSO203 Handheld Pocket-Sized Digital Storage Oscilloscope 4 Channels, 8MHz ",0,1,1,33,2,1330,51,36,<a_56><b_228><c_9>,999,0,0.0,20,999,0,0,<a_0><b_140><c_5>,Uxcell a13121300ux0338 2.1 mmx5.5 mm DC Power Jack Socket Threaded Female Connector 3 Piec,0,1,1,35,2,1405,51,36,0.0,0->0
3293,A5824,1572,"Devcon Epoxy, 2 Ton Epoxy, 4.25 Ounce each, 2 Bottles",EuroTool,6,31,<a_89><b_240><c_12>,999,0,0.0,999,999,0,0,<a_0><b_188><c_254>,"Supco 90290 General Purpose Fan Relay, 4 A Load Current, 24 V Coil Voltage, Single Pole Si",1,0,0,75,2,2986,79,31,<a_19><b_22><c_222>,999,0,0.0,999,999,0,0,<a_245><b_249><c_150>,"Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers wit",0,0,0,92,2,5739,52,31,0.0,0->0
3294,A6199,3167,"Pratt PRA0008 100% Recycled Corrugated Cardboard Box, 6"" Length x 6"" Width x 4"" Height, Kraft pack of 25",Pratt,2,4,<a_161><b_224><c_223>,999,0,0.0,999,999,0,0,<a_191><b_93><c_95>,"PORTER-CABLE PNS18050 1/2-Inch, 18 Gauge Narrow Crown (1/4-Inch) Staple (5000-Pack),PORTER",0,0,0,73,2,2353,15,4,<a_13><b_97><c_36>,999,0,0.0,999,999,0,0,<a_77><b_176><c_80>,"Red Devil 0325 Steel Wool, 2 Medium Course, 8 Pads",0,0,0,64,2,1871,15,4,0.0,0->0
3295,A6199,509,GemRed 82413 Digital Protractor Angle Finder Gauge Inclinometer with Backlight and Magnetic Base IP65,Gemred,3,12,<a_186><b_187><c_113>,999,0,0.0,999,999,0,0,<a_191><b_93><c_95>,"PORTER-CABLE PNS18050 1/2-Inch, 18 Gauge Narrow Crown (1/4-Inch) Staple (5000-Pack),PORTER",0,0,0,113,2,3331,57,12,<a_245><b_120><c_35>,999,0,0.0,18,999,0,0,<a_88><b_189><c_4>,Wixey WR300 Digital Angle Gauge,0,0,0,51,2,1515,57,12,0.0,0->0
3296,A6199,2787,Teenitor 3ML Plastic Transfer Pipettes Eye Dropper Pack of 150 - Essential Oils Pipettes Dropper Makeup Tool,Teenitor,4,13,<a_51><b_52><c_52>,999,0,0.0,40,999,0,0,<a_191><b_93><c_95>,"PORTER-CABLE PNS18050 1/2-Inch, 18 Gauge Narrow Crown (1/4-Inch) Staple (5000-Pack),PORTER",0,0,0,116,3,4839,198,13,<a_245><b_202><c_1>,999,0,0.0,16,999,0,0,<a_13><b_136><c_114>,"ARROW 160376 1-1/4"" Cup Hooks (Pack of 18), Rubbed Bronze",0,1,0,51,2,1515,31,13,0.0,0->0
3297,A6203,2075,"ETA hand2mind Plastic Rainbow Fraction Tiles, Math Manipulative (Set of 51)",ETA hand2mind,5,0,<a_171><b_66><c_27>,999,0,0.0,37,999,0,0,<a_242><b_237><c_192>,"Arm & Hammer Peroxicare Deep Clean Toothpaste, 6 oz (Packaging May Vary)",0,0,0,28,2,1038,0,0,<a_13><b_233><c_8>,999,0,0.0,9,999,0,0,<a_83><b_191><c_124>,"WypAll 06280 X80 Foodservice Towel, Kimfresh Antimicrobial Hydroknit, 12 1/2 x 23 1/2 (Cas",1,1,0,64,2,1871,0,0,0.0,0->0
3298,A6203,2076,"ETA hand2mind 42188 Rainbow Fraction and Decimal Tiles, Plastic (Set of 51)",ETA hand2mind,6,0,<a_171><b_66><c_13>,999,0,0.0,36,999,0,0,<a_254><b_121><c_66>,"AMMEX - AINPF46100 - Medical Nitrile Gloves - Disposable, Powder Free, Exam Grade, 3 mil, ",0,1,1,28,2,1038,0,0,<a_13><b_233><c_11>,999,0,0.0,6,999,0,0,<a_173><b_63><c_96>,"Schaeffer Manufacturing 02937590-012S Supreme Gear Lube SAE 75W-90, 1 quart",0,2,1,64,2,1871,0,0,0.0,0->0
3299,A6868,1959,"Gorilla Super Glue Gel, 20 Gram, Clear",Gorilla,3,2,<a_150><b_28><c_245>,999,0,0.0,999,999,0,0,<a_222><b_180><c_4>,"Gizmo Dorks 1.75mm Metal Copper Fill Filament, 1 kg for 3D Printers",0,0,0,65,1,4849,2,2,<a_19><b_215><c_126>,999,0,0.0,43,999,0,0,<a_184><b_67><c_38>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, R",0,0,0,92,1,5739,2,2,0.0,0->0
3300,A7248,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",HATCHBOX,1,501,<a_222><b_157><c_250>,6,1,0.3562071871080222,1,1,1,1,<a_222><b_157><c_189>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B",0,1,1,159,24,10557,2719,501,<a_184><b_67><c_38>,1,1,1.0,1,1,1,1,<a_184><b_67><c_38>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, R",0,1,1,210,27,12329,3387,501,0.6437928128919779,1->1
3301,A7248,1851,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",HATCHBOX,2,409,<a_222><b_109><c_168>,2,1,0.6309297535714575,1,2,1,1,<a_222><b_157><c_189>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B",0,2,0,159,24,10557,2870,409,<a_184><b_67><c_130>,4,1,0.43067655807339306,1,1,1,1,<a_184><b_67><c_38>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, R",1,2,2,210,27,12329,3387,409,-0.20025319549806447,1->1
3302,A7248,50,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",HATCHBOX,3,498,<a_222><b_157><c_189>,1,1,1.0,1,1,1,1,<a_222><b_157><c_189>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B",0,3,2,159,24,10557,2719,498,<a_184><b_67><c_111>,2,1,0.6309297535714575,1,1,1,1,<a_184><b_67><c_38>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, R",1,3,3,210,27,12329,3387,498,-0.36907024642854247,1->1
3303,A7248,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",HATCHBOX,4,483,<a_222><b_28><c_207>,4,1,0.43067655807339306,1,4,1,1,<a_222><b_157><c_189>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B",1,4,0,159,3,10557,608,483,<a_184><b_219><c_82>,3,1,0.5,1,3,1,1,<a_184><b_67><c_111>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, B",1,4,0,210,4,12329,630,483,0.06932344192660694,1->1
3304,A7248,523,"Industrial & Scientific"" />",E-Z LOK,5,58,<a_50><b_55><c_4>,999,0,0.0,999,999,0,0,<a_222><b_157><c_5>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, G",0,0,0,73,3,3854,99,58,<a_134><b_91><c_141>,999,0,0.0,999,999,0,0,<a_184><b_67><c_38>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, R",1,0,0,27,1,1920,58,58,0.0,0->0
3305,A7248,868,Noga MC1700 Mini-Cool KIT (1),Noga,6,20,<a_223><b_192><c_240>,999,0,0.0,999,999,0,0,<a_222><b_157><c_5>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, G",0,0,0,33,1,1330,20,20,<a_45><b_69><c_45>,999,0,0.0,999,999,0,0,<a_184><b_67><c_38>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, R",1,0,0,24,1,620,20,20,0.0,0->0
3306,A7248,3136,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Copper",HATCHBOX,7,15,<a_222><b_157><c_57>,11,0,0.0,1,1,1,1,<a_222><b_157><c_13>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, S",0,5,3,159,24,10557,2719,15,<a_184><b_67><c_202>,999,0,0.0,2,2,0,1,<a_246><b_50><c_190>,Foreasy 3D Printer Tool 3D Print Removal Tool Enhanced Version Set of 2,0,5,4,210,27,12329,3387,15,0.0,0->0
3307,A7459,3466,"3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY",3D Solutech,1,53,<a_222><b_68><c_15>,8,1,0.31546487678572877,1,1,1,1,<a_222><b_68><c_238>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/-",0,1,1,159,23,10557,895,53,<a_184><b_137><c_14>,999,0,0.0,1,1,1,1,<a_184><b_137><c_8>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/-",0,1,1,210,24,12329,846,53,-0.31546487678572877,1->0
