item_id,item_title,family,eval_count,orig_failure_type,orig_l1_in_history,sem_l1_in_history,orig_l2_in_history,sem_l2_in_history,orig_l1_bucket_size,sem_l1_bucket_size,orig_l2_bucket_size,sem_l2_bucket_size,orig_l1_purity,sem_l1_purity,orig_l2_purity,sem_l2_purity,orig_target_l1,sem_target_l1,orig_target_l2,sem_target_l2,delta_l1_hist,delta_l2_hist
3264,"Corning Pyrex 1000-600 Glass 600mL Graduated Low Form Griffin Beaker, 50mL Graduation Interval, with Double Scale",connector_fitting,1,l1_routing_miss,0.0,0.0,0.0,0.0,99,98,1,2,0.6363636363636364,0.336734693877551,1.0,0.5,<a_17>,<a_178>,<a_17><b_99>,<a_178><b_196>,0.0,0.0
3265,Whirlpool 9709231 Replacement Gear Parts,other,1,l1_routing_miss,0.0,0.0,0.0,0.0,40,19,1,1,0.675,0.7368421052631579,1.0,1.0,<a_109>,<a_69>,<a_109><b_60>,<a_69><b_208>,0.0,0.0
3266,2x ATMEL ATTINY85-20PU 8-BIT 20MHz MCU,other,1,l1_routing_miss,1.0,1.0,0.0,0.0,68,66,2,3,0.75,0.696969696969697,1.0,0.6666666666666666,<a_30>,<a_142>,<a_30><b_1>,<a_142><b_43>,0.0,0.0
3270,"Stanley Swkbn625S Brad Nails, 5/8-Inch, 1000-Pack",fastener,1,l1_routing_miss,0.0,0.0,0.0,0.0,100,52,1,1,0.6,0.9230769230769231,1.0,1.0,<a_42>,<a_57>,<a_42><b_229>,<a_57><b_121>,0.0,0.0
3273,"5/8"" Heavy Duty Double Gripping Nylon Hose Clamps, 225&deg; F / 200 PSI Rated, 10 Pack (Made in USA/UK)",connector_fitting,1,l1_routing_miss,0.0,0.0,0.0,0.0,118,28,1,3,0.6271186440677966,0.5714285714285714,1.0,1.0,<a_71>,<a_96>,<a_71><b_228>,<a_96><b_62>,0.0,0.0
3275,Pyrex Erlenmeyer Flask Starter Pack,connector_fitting,1,l1_routing_miss,0.0,0.0,0.0,0.0,111,64,7,3,0.7747747747747747,0.890625,0.8571428571428571,0.6666666666666666,<a_94>,<a_117>,<a_94><b_195>,<a_117><b_192>,0.0,0.0
3277,"GSC International RS-SOLID-A Stoppers Rubber, Assorted Solid, 1 lb., Pack of 30",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,25,44,1,1,0.6,0.75,1.0,1.0,<a_170>,<a_13>,<a_170><b_60>,<a_13><b_33>,0.0,0.0
3290,Rectorseal 31631 1/4 Pint Brush Top Tru-Blu&nbsp;Pipe Thread Sealant,adhesive_epoxy,1,l1_routing_miss,0.0,0.0,0.0,0.0,72,46,3,1,0.8333333333333334,0.7608695652173914,0.6666666666666666,1.0,<a_244>,<a_29>,<a_244><b_151>,<a_29><b_217>,0.0,0.0
3297,"LDR 020 9645 Pressure Gauge, 3/4-Inch IPS, 200 lb. Pressure",connector_fitting,1,l1_routing_miss,0.0,0.0,0.0,0.0,36,23,2,1,0.7222222222222222,0.5217391304347826,0.5,1.0,<a_229>,<a_125>,<a_229><b_36>,<a_125><b_193>,0.0,0.0
3302,"PLA Glow in the Dark Cosmic Blue 3D Printing Filament, 1.75 mm",3d_filament,1,l1_routing_miss,0.0,0.0,0.0,0.0,247,85,5,2,0.9676113360323887,0.9882352941176471,1.0,1.0,<a_223>,<a_66>,<a_223><b_212>,<a_66><b_104>,0.0,0.0
3314,"Stainless Steel 316/316L Pipe Fitting, Nipple, Schedule 40 Welded, 3/4"" X 2-1/2"" NPT Male",tape,1,l1_routing_miss,0.0,0.0,0.0,0.0,143,45,7,4,0.5384615384615384,0.7555555555555555,1.0,1.0,<a_108>,<a_198>,<a_108><b_42>,<a_198><b_236>,0.0,0.0
3330,"Online Best Service 3"" Swivel Caster Wheels Rubber Base with Top Plate & Bearing Heavy Duty , Pack of 4",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,71,74,3,3,0.7746478873239436,0.7297297297297297,1.0,1.0,<a_87>,<a_232>,<a_87><b_74>,<a_232><b_89>,0.0,0.0
3335,50pcs x Superbright 10mm Round LED Light Lamp Ultra Bright 10mm White led 30000MCD,other,1,l2_routing_miss_after_l1_hit,0.0,0.0,0.0,0.0,114,40,2,1,0.5350877192982456,0.925,1.0,1.0,<a_73>,<a_118>,<a_73><b_223>,<a_118><b_255>,0.0,0.0
3336,"Sponge Neoprene With Adhesive 1/8"" Thick X 54"" Wide X 1'",adhesive_epoxy,1,l1_routing_miss,0.0,0.0,0.0,0.0,25,36,2,2,0.6,0.5277777777777778,0.5,0.5,<a_170>,<a_151>,<a_170><b_230>,<a_151><b_123>,0.0,0.0
3337,"Vastar ESD Anti-Static Wrist Strap Components, Blue",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,50,15,1,1,0.46,0.4666666666666667,1.0,1.0,<a_23>,<a_168>,<a_23><b_38>,<a_168><b_76>,0.0,0.0
3352,"Duda Energy VCV-WOG1000-F075 Vertical Check Valve, 304 Stainless Steel, 3/4"" NPT Spring Loaded In-line Low Cracking Pressure.75",connector_fitting,1,l1_routing_miss,0.0,0.0,0.0,0.0,143,36,3,1,0.5384615384615384,0.6666666666666666,0.6666666666666666,1.0,<a_108>,<a_239>,<a_108><b_101>,<a_239><b_100>,0.0,0.0
3354,"Thomas Traceable Kangaroo Thermometer, 7.5"" Probe Length, -58 to 572 degree F, -50 to 300 degree C",gauge_meter,1,l1_routing_miss,0.0,0.0,0.0,0.0,60,98,1,1,0.4666666666666667,0.336734693877551,1.0,1.0,<a_197>,<a_178>,<a_197><b_75>,<a_178><b_96>,0.0,0.0
3356,PURE Potassium Hydroxide Flakes - 2 LB (Caustic Potash Anhydrous KOH Dry),other,1,l1_routing_miss,0.0,0.0,0.0,0.0,40,46,1,2,0.875,0.8260869565217391,1.0,1.0,<a_66>,<a_2>,<a_66><b_38>,<a_2><b_55>,0.0,0.0
3359,Fermcap-S Foam Inhibitor- 1 oz.,other,1,l1_routing_miss,0.0,0.0,0.0,0.0,116,31,1,1,0.7586206896551724,0.8064516129032258,1.0,1.0,<a_150>,<a_119>,<a_150><b_242>,<a_119><b_75>,0.0,0.0
3366,"Adafruit 0.56"" 4-digit 7-segment Display W/i2c Backpack - Red",fastener,1,l1_routing_miss,0.0,0.0,0.0,0.0,114,66,5,2,0.5350877192982456,0.696969696969697,0.6,0.5,<a_73>,<a_142>,<a_73><b_208>,<a_142><b_108>,0.0,0.0
3381,"E-Projects 25EP514120R 120 Ohm Resistors, 1/4 W, 5% (Pack of 25)",tape,1,l1_routing_miss,0.0,0.0,0.0,0.0,114,68,4,9,0.5350877192982456,0.4117647058823529,1.0,1.0,<a_73>,<a_130>,<a_73><b_10>,<a_130><b_23>,0.0,0.0
3385,Zoostliss 11 in 1 Professional Network Computer Maintenance Repair Tools Rj45 Rj11 Cat5 LAN Network Tool Kit,other,1,l1_routing_miss,0.0,0.0,0.0,0.0,99,105,3,2,0.6363636363636364,0.5428571428571428,1.0,1.0,<a_17>,<a_223>,<a_17><b_14>,<a_223><b_112>,0.0,0.0
3393,"Corning Pyrex Borosilicate Glass Flat Bottom Boiling Flask, 250mL Capacity",other,1,l1_routing_miss,1.0,1.0,0.0,0.0,111,64,1,2,0.7747747747747747,0.890625,1.0,1.0,<a_94>,<a_117>,<a_94><b_252>,<a_117><b_111>,0.0,0.0
3395,"Times Microwave Professional Weatherproof Self-Bonding Silicone Sealing Tape for Coax Connectors / Antennas (1.5"" x 15')",adhesive_epoxy,1,l1_routing_miss,0.0,0.0,0.0,0.0,117,30,3,2,0.5470085470085471,0.6333333333333333,0.6666666666666666,0.5,<a_202>,<a_195>,<a_202><b_202>,<a_195><b_82>,0.0,0.0
3396,"2-1/2"" Oil Filled Pressure Gauge - Stainless Steel Case, Brass, 1/4"" NPT, Lower Mount Connection 0-60PSI",connector_fitting,1,l1_routing_miss,0.0,0.0,0.0,0.0,36,23,3,2,0.7222222222222222,0.5217391304347826,1.0,1.0,<a_229>,<a_125>,<a_229><b_169>,<a_125><b_126>,0.0,0.0
3397,Install Bay 3MHST1 Heat Shrink 1 Inch (diameter) x 4 Foot,other,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,0.0,96,76,3,1,0.5625,0.5921052631578947,1.0,1.0,<a_228>,<a_247>,<a_228><b_243>,<a_247><b_47>,0.0,0.0
3399,"FibaTape FDW8436-U 2-Inch by 150-Feet Cement Board Tape-Alkali-Resistant/Self-Adhesive, Grey",adhesive_epoxy,1,l1_routing_miss,0.0,0.0,0.0,0.0,72,85,1,1,0.8333333333333334,0.5294117647058824,1.0,1.0,<a_244>,<a_18>,<a_244><b_199>,<a_18><b_224>,0.0,0.0
3408,"Shurflo 2088-554-144 Fresh Water Pump, 12 Volts, 3.5 Gallons Per Minute, 45 Psi",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,40,10,1,1,0.675,0.9,1.0,1.0,<a_109>,<a_210>,<a_109><b_27>,<a_210><b_73>,0.0,0.0
3414,"eSUN 1.75mm White ABS+ 3D Printer filament 1kg Spool (2.2lbs), White",3d_filament,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,0.0,247,85,1,6,0.9676113360323887,0.9882352941176471,1.0,1.0,<a_223>,<a_66>,<a_223><b_232>,<a_66><b_18>,0.0,0.0
3415,Function Generator DIY KIT by JYE Tech FG085,other,1,l1_routing_miss,0.0,0.0,0.0,0.0,68,66,2,1,0.75,0.696969696969697,1.0,1.0,<a_30>,<a_142>,<a_30><b_149>,<a_142><b_31>,0.0,0.0
3433,"Stainless Steel 304 Cast Pipe Fitting, Hex Locknut, MSS SP-114, 1/2"" NPT Female",tape,1,l1_routing_miss,0.0,0.0,0.0,0.0,143,45,8,2,0.5384615384615384,0.7555555555555555,1.0,1.0,<a_108>,<a_198>,<a_108><b_146>,<a_198><b_58>,0.0,0.0
3447,Uxcell a13052700ux0259 6.35mm to 6.35mm CNC Stepper Motor Shaft Coupling Coupler for Encoder,connector_fitting,1,l1_routing_miss,0.0,0.0,0.0,0.0,50,17,1,1,0.46,0.7058823529411765,1.0,1.0,<a_23>,<a_201>,<a_23><b_194>,<a_201><b_208>,0.0,0.0
3455,"eSUN 1.75mm Warm White PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Warm White",3d_filament,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,0.0,247,85,12,7,0.9676113360323887,0.9882352941176471,1.0,1.0,<a_223>,<a_66>,<a_223><b_144>,<a_66><b_38>,0.0,0.0
3457,"RioRand(TM) Borosilicate glass for heatbed MK2/MK2A of 3D printer,Reprap, Mendel",3d_filament,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,0.0,72,22,2,1,0.9305555555555556,0.5,1.0,1.0,<a_91>,<a_206>,<a_91><b_115>,<a_206><b_218>,0.0,0.0
3471,Signswise 200x200mm 12v 150w Silicone Rubber Heating Heater for 3d Printer Heated Beds,3d_filament,1,l1_routing_miss,0.0,0.0,0.0,0.0,60,22,2,2,0.4,0.5,1.0,1.0,<a_79>,<a_206>,<a_79><b_182>,<a_206><b_232>,0.0,0.0
3478,NinjaFlex TPU Flexible Filament 1.75mm 50g Midnight (black),3d_filament,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,0.0,247,128,3,2,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_242>,<a_235><b_22>,0.0,0.0
3489,Elitech RC-5 USB Temperature Data logger Recorder 32000 Points High Accuracy,other,1,l1_routing_miss,0.0,0.0,0.0,0.0,109,105,1,2,0.5596330275229358,0.5428571428571428,1.0,0.5,<a_158>,<a_223>,<a_158><b_75>,<a_223><b_169>,0.0,0.0
3494,"3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,1,l1_routing_miss,0.0,0.0,0.0,0.0,247,128,24,24,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_80>,<a_235><b_202>,0.0,0.0
3495,Melting Dish Casting Crucible Tool Ingot Mold,other,1,l2_routing_miss_after_l1_hit,0.0,0.0,0.0,0.0,36,20,2,1,0.7222222222222222,0.65,1.0,1.0,<a_229>,<a_161>,<a_229><b_5>,<a_161><b_229>,0.0,0.0
3499,6-36VDC 4mm Detecting Distance NO Inductive Proximity Switch LJ12A3-4-Z/BY,other,1,l1_routing_miss,0.0,0.0,0.0,0.0,84,28,1,2,0.7380952380952381,0.6785714285714286,1.0,0.5,<a_236>,<a_114>,<a_236><b_164>,<a_114><b_71>,0.0,0.0
3501,"Everdixie USA Dual Head Stethoscope, Pink",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,81,26,1,1,0.8888888888888888,0.8846153846153846,1.0,1.0,<a_180>,<a_217>,<a_180><b_195>,<a_217><b_228>,0.0,0.0
3516,DHT Electronics 2PCS RF coaxial cable UHF female SO239 to MCX male right angle connector RG316 20CM,connector_fitting,1,l1_routing_miss,0.0,0.0,0.0,0.0,50,13,3,1,0.46,0.6923076923076923,0.6666666666666666,1.0,<a_23>,<a_60>,<a_23><b_148>,<a_60><b_243>,0.0,0.0
3526,"Gizmo Dorks 3mm (2.85mm) ABS Filament 1kg / 2.2lb for 3D Printers, Green",3d_filament,1,l2_routing_miss_after_l1_hit,1.0,1.0,1.0,1.0,247,128,11,11,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_159>,<a_235><b_199>,0.0,0.0
3533,SEOH 600ml Low Form Borosilicate Glass Graduated Beaker (Each),other,1,l1_routing_miss,0.0,0.0,0.0,0.0,111,64,1,9,0.7747747747747747,0.890625,1.0,1.0,<a_94>,<a_117>,<a_94><b_68>,<a_117><b_166>,0.0,0.0
3541,5PCS Nema 17 Stepper Motor Bipolar 2A 84oz.in 48mm 4-lead for 3D Printer/CNC,3d_filament,1,l1_routing_miss,0.0,0.0,0.0,0.0,68,16,2,2,0.75,1.0,1.0,1.0,<a_30>,<a_154>,<a_30><b_192>,<a_154><b_71>,0.0,0.0
3546,Inland 1.75mm Orange PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,1,l1_routing_miss,0.0,0.0,0.0,0.0,109,105,19,10,0.5596330275229358,0.5428571428571428,1.0,1.0,<a_158>,<a_223>,<a_158><b_72>,<a_223><b_63>,0.0,0.0
3548,Gladiator GACK04KDSX Ready-to-Assemble Caster Kit,other,1,l1_routing_miss,0.0,0.0,0.0,0.0,71,19,1,1,0.7746478873239436,0.7894736842105263,1.0,1.0,<a_87>,<a_229>,<a_87><b_211>,<a_229><b_190>,0.0,0.0
3549,"Hydroplanet&trade; 4 Inch Duct Booster Fan,exhaust Fan High Cfm, 4"" 65-100 CFM (4 Inch)",ventilation_fan,1,l1_routing_miss,0.0,0.0,0.0,0.0,40,22,1,1,0.675,0.4090909090909091,1.0,1.0,<a_109>,<a_214>,<a_109><b_192>,<a_214><b_62>,0.0,0.0
3552,"Rubbermaid Commercial Heavy-Duty BRUTE Dome Swing Top Door Lid for 44 Gallon Waste/Utility Containers, Plastic, Gray (FG264788GRAY)",other,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,0.0,95,74,1,2,0.9052631578947369,0.7297297297297297,1.0,1.0,<a_210>,<a_232>,<a_210><b_183>,<a_232><b_246>,0.0,0.0
3553,"Uxcell a15011600ux0214 5 Piece 5K Ohm Linear Taper Rotary Potentiometer, 5KB B5K Pot",tape,1,l1_routing_miss,0.0,0.0,0.0,0.0,114,68,5,3,0.5350877192982456,0.4117647058823529,0.8,0.6666666666666666,<a_73>,<a_130>,<a_73><b_123>,<a_130><b_2>,0.0,0.0
3555,"3D PLA 1.75MM BLUE Plastic 3D Printer Printing Filament, Dimensional Accuracy +/- 0.04 mm, 1KG 2.2LBS",3d_filament,1,l1_routing_miss,0.0,0.0,0.0,0.0,109,105,9,20,0.5596330275229358,0.5428571428571428,1.0,1.0,<a_158>,<a_223>,<a_158><b_206>,<a_223><b_240>,0.0,0.0
3559,Beaker Low Form Glass Graduated 600ml,other,1,l1_routing_miss,0.0,0.0,0.0,0.0,111,64,1,1,0.7747747747747747,0.890625,1.0,1.0,<a_94>,<a_117>,<a_94><b_149>,<a_117><b_89>,0.0,0.0
3563,"High Temperature Tape 1/2"" Wide, Kapton No Residue Heat Tape for Sublimation and Heat Transfe",tape,1,l1_routing_miss,0.0,0.0,0.0,0.0,20,47,1,1,0.6,0.5319148936170213,1.0,1.0,<a_233>,<a_105>,<a_233><b_195>,<a_105><b_140>,0.0,0.0
3571,"SCIGRIP 16 Acrylic Cement, Low-VOC, Medium bodied, 1 Pint Can with Screw-on Cap, Clear",adhesive_epoxy,1,l1_routing_miss,0.0,0.0,0.0,0.0,72,65,5,5,0.8055555555555556,0.9384615384615385,1.0,1.0,<a_165>,<a_254>,<a_165><b_219>,<a_254><b_245>,0.0,0.0
3573,"Industrial & Scientific"" />",metadata_placeholder,1,l1_routing_miss,0.0,0.0,0.0,0.0,31,29,1,1,0.7741935483870968,0.8275862068965517,1.0,1.0,<a_15>,<a_190>,<a_15><b_103>,<a_190><b_239>,0.0,0.0
3582,"Fowler 72-030-006 6"" / 150 mm Dial Caliper",gauge_meter,1,l1_routing_miss,0.0,0.0,0.0,0.0,60,27,1,1,0.5,0.6296296296296297,1.0,1.0,<a_104>,<a_255>,<a_104><b_36>,<a_255><b_103>,0.0,0.0
3585,uxcell 10 Pcs Air Pneumatic 4mm to 4mm Straight Push in Connectors Quick Fittings,connector_fitting,1,l1_routing_miss,1.0,1.0,0.0,0.0,143,35,1,1,0.5384615384615384,0.7428571428571429,1.0,1.0,<a_108>,<a_236>,<a_108><b_190>,<a_236><b_60>,0.0,0.0
3597,"SHURFLO 1434.1019 234-2926 1/2"" FPT X 1/2"" Barb Straight Swivel",connector_fitting,1,l1_routing_miss,0.0,0.0,0.0,0.0,143,36,2,1,0.5384615384615384,0.6666666666666666,1.0,1.0,<a_108>,<a_239>,<a_108><b_239>,<a_239><b_168>,0.0,0.0
3610,Platform Sticker for QIDI TECH I 3D Printer: 5 pcs kit,3d_filament,1,l2_routing_miss_after_l1_hit,0.0,0.0,0.0,0.0,72,14,1,1,0.9305555555555556,0.9285714285714286,1.0,1.0,<a_91>,<a_141>,<a_91><b_165>,<a_141><b_186>,0.0,0.0
3612,"Photo Frog Basket Accents Shrink Wrap 60"" X3yd Roll, Clear,Notions - In Network,349162"" />",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,67,41,2,1,0.4925373134328358,0.9512195121951219,1.0,1.0,<a_68>,<a_59>,<a_68><b_147>,<a_59><b_47>,0.0,0.0
3633,"[STAR] Alchement - TPU Series, 3D Filament, 1.75mm, 1kg (Dark Orange-TPU)",3d_filament,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,0.0,247,128,3,2,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_242>,<a_235><b_107>,0.0,0.0
3649,"[3D CAM] 5 PCS DRV8825 StepStick Stepper Motor Drivers for 3D Printer Electronics, CNC Machine or Robotics",3d_filament,1,leaf_or_ranking_miss_after_l2_hit,1.0,1.0,0.0,0.0,109,105,4,5,0.5596330275229358,0.5428571428571428,1.0,0.6,<a_158>,<a_223>,<a_158><b_89>,<a_223><b_110>,0.0,0.0
3650,Synkia 3D Print Removal Tool 1PC 3D Printer Accessories,3d_filament,1,l1_routing_miss,0.0,0.0,0.0,0.0,60,19,1,1,0.4666666666666667,0.5789473684210527,1.0,1.0,<a_197>,<a_5>,<a_197><b_93>,<a_5><b_37>,0.0,0.0
3660,uxcell Ball Bushing Linear Motion 8mm x 15mm x 24mm Double Sealed 10 Pcs,other,1,l1_routing_miss,0.0,0.0,0.0,0.0,92,74,3,1,0.6956521739130435,0.7297297297297297,1.0,1.0,<a_251>,<a_232>,<a_251><b_167>,<a_232><b_73>,0.0,0.0
3661,"Industrial & Scientific"" />",metadata_placeholder,1,l1_routing_miss,0.0,0.0,0.0,0.0,31,29,2,1,0.7741935483870968,0.8275862068965517,1.0,1.0,<a_15>,<a_190>,<a_15><b_234>,<a_190><b_154>,0.0,0.0
3662,"BuildTak 3D Printing Build Surface, 6.5"" x 10"" Rectangle, Black (Pack of 3)",3d_filament,1,l1_routing_miss,0.0,0.0,0.0,0.0,247,47,6,5,0.9676113360323887,0.5319148936170213,1.0,1.0,<a_223>,<a_105>,<a_223><b_184>,<a_105><b_240>,0.0,0.0
3665,"American 3D Supply PLA 3D Printer Filament, 1 kg Spool, 1.75 mm, Red",3d_filament,1,l2_routing_miss_after_l1_hit,0.0,0.0,0.0,0.0,247,85,4,3,0.9676113360323887,0.9882352941176471,1.0,1.0,<a_223>,<a_66>,<a_223><b_220>,<a_66><b_20>,0.0,0.0
3670,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",3d_filament,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,0.0,247,128,10,10,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_72>,<a_235><b_154>,0.0,0.0
3672,Uxcell a15072100ux0300 M3x0.5mm Zinc Plated Self-Locking Nylon Insert Hex Lock Nuts 50pcs (Pack of 50),fastener,1,l1_routing_miss,0.0,0.0,0.0,0.0,191,60,1,1,0.7329842931937173,0.9,1.0,1.0,<a_224>,<a_140>,<a_224><b_228>,<a_140><b_14>,0.0,0.0
3678,Redrex 0.4mm Stainless Steel 3D Printer Nozzle for 1.75mm Filament V6 Extruder Pack of 5Pcs,3d_filament,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,0.0,72,28,2,1,0.9305555555555556,0.9642857142857143,1.0,1.0,<a_91>,<a_23>,<a_91><b_96>,<a_23><b_56>,0.0,0.0
3680,ProSpec PLA - Emerald - Beautiful Gemstone - Performance Grade 3D Printer Filament - 2.85mm - 2.2LB / 1kg,3d_filament,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,0.0,247,85,7,1,0.9676113360323887,0.9882352941176471,1.0,1.0,<a_223>,<a_66>,<a_223><b_193>,<a_66><b_228>,0.0,0.0
403,"Anderson Metals Brass Tube Fitting, Union, 3/8"" x 3/8"" Flare",connector_fitting,1,leaf_or_ranking_miss_after_l2_hit,1.0,1.0,1.0,0.0,143,45,3,1,0.5384615384615384,0.7555555555555555,0.6666666666666666,1.0,<a_108>,<a_198>,<a_108><b_58>,<a_198><b_14>,0.0,-1.0
582,"Forney 72757 Wire Cup Brush, Knotted with 5/8-Inch-11 Threaded Arbor, 2-3/4-Inch-by-.020-Inch",other,1,leaf_or_ranking_miss_after_l2_hit,1.0,1.0,1.0,0.0,133,39,7,2,0.8045112781954887,0.8974358974358975,1.0,1.0,<a_193>,<a_20>,<a_193><b_178>,<a_20><b_177>,0.0,-1.0
818,"Anderson Metals 38116 Red Brass Pipe Fitting, 90 Degree Street Elbow, 3/4"" Female x 3/4"" Male",connector_fitting,1,l2_routing_miss_after_l1_hit,1.0,1.0,1.0,0.0,143,45,8,3,0.5384615384615384,0.7555555555555555,0.5,1.0,<a_108>,<a_198>,<a_108><b_1>,<a_198><b_33>,0.0,-1.0
968,"Forney 72788 Wire Wheel Brush, Coarse Crimped with 5/8-Inch-11 Threaded Arbor, 4-Inch-by-.014-Inch",other,1,leaf_or_ranking_miss_after_l2_hit,1.0,1.0,1.0,0.0,133,39,7,1,0.8045112781954887,0.8974358974358975,1.0,1.0,<a_193>,<a_20>,<a_193><b_178>,<a_20><b_25>,0.0,-1.0
1825,TEMCo 30 AWG Copper Magnet Wire - 2 oz 392 ft 155&deg;C Magnetic Coil Red,other,1,leaf_or_ranking_miss_after_l2_hit,1.0,1.0,1.0,0.0,92,59,8,2,0.6956521739130435,0.8983050847457628,1.0,1.0,<a_251>,<a_99>,<a_251><b_228>,<a_99><b_249>,0.0,-1.0
1982,"Plymor 6"" x 9"", 4 Mil (Pack of 100) Heavy Duty Plastic Reclosable Zipper Bags",other,1,l1_routing_miss,1.0,1.0,1.0,0.0,95,41,10,6,0.9052631578947369,0.9512195121951219,1.0,1.0,<a_210>,<a_59>,<a_210><b_219>,<a_59><b_107>,0.0,-1.0
2067,"Eisco Labs Wood Test Tube Rack, 12 Tube Capacity, 7/8"" (22mm) Holes",other,1,l2_routing_miss_after_l1_hit,1.0,1.0,1.0,0.0,111,56,4,1,0.7747747747747747,0.8214285714285714,0.5,1.0,<a_94>,<a_106>,<a_94><b_125>,<a_106><b_28>,0.0,-1.0
2087,Dynarex Medicut Scalpels Disposable Sterile #15 10/Bx,other,1,l1_routing_miss,1.0,1.0,1.0,0.0,81,6,2,1,0.8888888888888888,1.0,1.0,1.0,<a_180>,<a_72>,<a_180><b_183>,<a_72><b_198>,0.0,-1.0
2264,"iRobot Roomba 614 Robot Vacuum Cleaner, Self-Charging, Good for Pet Hair, Carpets, & Hard Floor Surfaces",other,1,leaf_or_ranking_miss_after_l2_hit,1.0,1.0,1.0,0.0,119,58,6,1,0.7142857142857143,0.6551724137931034,1.0,1.0,<a_24>,<a_44>,<a_24><b_91>,<a_44><b_29>,0.0,-1.0
2468,"Anderson Metals Brass Pipe Fitting, 45 Degree Barstock Street Elbow, 1/8"" Female Pipe x 1/8"" Male Pipe",tape,1,l2_routing_miss_after_l1_hit,1.0,1.0,1.0,0.0,143,45,8,2,0.5384615384615384,0.7555555555555555,0.5,1.0,<a_108>,<a_198>,<a_108><b_1>,<a_198><b_226>,0.0,-1.0
3371,ASI PR005-1M Steel Slotted Din Rail (Pack of 10),fastener,1,l1_routing_miss,1.0,1.0,1.0,0.0,50,20,2,1,0.46,0.6,0.5,1.0,<a_23>,<a_187>,<a_23><b_188>,<a_187><b_208>,0.0,-1.0
3488,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent Red",3d_filament,1,leaf_or_ranking_miss_after_l2_hit,1.0,1.0,1.0,0.0,247,128,47,20,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_198>,<a_235><b_17>,0.0,-1.0
3509,"MG Chemicals Blue PETG 3D Printer Filament, 1.75 mm, 1 kg Spool",3d_filament,1,leaf_or_ranking_miss_after_l2_hit,1.0,1.0,1.0,0.0,247,128,10,1,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_126>,<a_235><b_94>,0.0,-1.0
3645,Inland 1.75mm Natural PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,1,leaf_or_ranking_miss_after_l2_hit,1.0,1.0,1.0,0.0,109,105,19,10,0.5596330275229358,0.5428571428571428,1.0,1.0,<a_158>,<a_223>,<a_158><b_72>,<a_223><b_63>,0.0,-1.0
9,"Anderson Metals Brass Tube Fitting, Half-Union, 3/8"" Flare x 1/8"" Male Pipe",connector_fitting,1,l2_routing_miss_after_l1_hit,1.0,0.0,0.0,0.0,143,35,3,2,0.5384615384615384,0.7428571428571429,1.0,1.0,<a_108>,<a_236>,<a_108><b_140>,<a_236><b_227>,-1.0,0.0
29,"System Three 1100K16 T-88 Kit, 1 quart Bottle, Amber",adhesive_epoxy,1,l2_routing_miss_after_l1_hit,1.0,0.0,0.0,0.0,32,11,1,1,0.53125,0.45454545454545453,1.0,1.0,<a_99>,<a_191>,<a_99><b_71>,<a_191><b_246>,-1.0,0.0
37,"The Hillman Group 591521 Small Flat and Lock Washer Assortment, 270-Pack",fastener,1,l1_routing_miss,1.0,0.0,0.0,0.0,191,29,2,1,0.7329842931937173,0.6896551724137931,1.0,1.0,<a_224>,<a_19>,<a_224><b_81>,<a_19><b_167>,-1.0,0.0
