idx,item_id,item_title,family,orig_failure_type_at10,orig_hit10,orig_hit1,orig_target_l1,orig_target_l2,orig_l1_bucket_size,orig_l2_bucket_size,orig_l1_family_purity,orig_l2_family_purity,orig_l1_in_history,orig_l2_in_history,sem_target_l1,sem_target_l2,sem_l1_bucket_size,sem_l2_bucket_size,sem_l1_family_purity,sem_l2_family_purity,sem_l1_in_history,sem_l2_in_history,delta_l1_in_history,delta_l2_in_history,delta_l1_purity,delta_l2_purity,delta_l1_bucket_size,delta_l2_bucket_size
3222,2404,Pac-Kit by First Aid Only 90358 Pour Woundseal Blood Clotting Powder Pack (Box of 2),other,hit10,1,0,<a_44>,<a_44><b_38>,65,1,0.9230769230769231,1.0,1,0,<a_98>,<a_98><b_228>,20,1,0.55,1.0,1,0,0,0,-0.3730769230769231,0.0,-45,0
3223,3041,"Adult & Infant CPR Mask Combo Kit with 2 Valves, MCR Medical",other,leaf_or_ranking_miss_after_l2_hit,0,0,<a_44>,<a_44><b_128>,65,2,0.9230769230769231,1.0,1,0,<a_217>,<a_217><b_124>,26,1,0.8846153846153846,1.0,0,0,-1,0,-0.03846153846153855,0.0,-39,-1
3224,2834,E Support 50Pack Yellow Heat Shrink Butt Wire Electrical Crimp Terminal Connector 10-12 AWG Gauge,connector_fitting,l2_routing_miss_after_l1_hit,0,0,<a_67>,<a_67><b_126>,119,2,0.5714285714285714,0.5,0,0,<a_243>,<a_243><b_175>,78,2,0.6666666666666666,0.5,0,0,0,0,0.09523809523809523,0.0,-41,0
3225,2161,"3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,hit10,1,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,1,<a_235>,<a_235><b_202>,128,24,1.0,1.0,1,1,0,0,0.03238866396761131,0.0,-119,0
3226,3442,"3D Solutech Real Purple 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,leaf_or_ranking_miss_after_l2_hit,0,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,1,<a_235>,<a_235><b_202>,128,24,1.0,1.0,1,1,0,0,0.03238866396761131,0.0,-119,0
3227,689,"Anderson Metals Brass Garden Hose Swivel Fitting, Connector, 1/2"" Barb x 3/4"" Female Hose",connector_fitting,l2_routing_miss_after_l1_hit,0,0,<a_108>,<a_108><b_140>,143,3,0.5384615384615384,1.0,1,0,<a_236>,<a_236><b_227>,35,2,0.7428571428571429,1.0,1,0,0,0,0.20439560439560445,0.0,-108,-1
3228,2104,"Anderson Metals Brass Garden Hose Fitting, Connector, 3/4"" Barb x 3/4"" Male Hose",connector_fitting,leaf_or_ranking_miss_after_l2_hit,0,0,<a_108>,<a_108><b_88>,143,3,0.5384615384615384,1.0,1,0,<a_236>,<a_236><b_145>,35,2,0.7428571428571429,1.0,1,0,0,0,0.20439560439560445,0.0,-108,-1
3229,284,Silica Gel Desiccants 2-1/4 x 1 1/2 Inches - 25 Silica Gel Packets of 10 Grams Each by Dry-Packs,other,l1_routing_miss,0,0,<a_150>,<a_150><b_61>,116,6,0.7586206896551724,1.0,1,0,<a_119>,<a_119><b_147>,31,3,0.8064516129032258,1.0,0,0,-1,0,0.04783092324805338,0.0,-85,-3
3230,57,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear",adhesive_epoxy,l1_routing_miss,0,0,<a_165>,<a_165><b_247>,72,1,0.8055555555555556,1.0,0,0,<a_175>,<a_175><b_238>,62,1,0.7741935483870968,1.0,0,0,0,0,-0.03136200716845883,0.0,-10,0
3231,587,"Devcon 31345 2 Ton Clear Epoxy, 25 ml",adhesive_epoxy,l2_routing_miss_after_l1_hit,0,0,<a_165>,<a_165><b_71>,72,3,0.8055555555555556,1.0,1,0,<a_254>,<a_254><b_238>,65,2,0.9384615384615385,1.0,0,0,-1,0,0.13290598290598288,0.0,-7,-1
3232,1967,100 Scalpel Blades # 11 with Free Handle,other,l1_routing_miss,0,0,<a_180>,<a_180><b_197>,81,1,0.8888888888888888,1.0,1,0,<a_72>,<a_72><b_136>,6,1,1.0,1.0,1,0,0,0,0.11111111111111116,0.0,-75,0
3233,87,Wixey WR510 Digital Planer Readout with Fractions,gauge_meter,l2_routing_miss_after_l1_hit,0,0,<a_197>,<a_197><b_220>,60,2,0.4666666666666667,0.5,0,0,<a_178>,<a_178><b_241>,98,1,0.336734693877551,1.0,0,0,0,0,-0.12993197278911567,0.5,38,-1
3234,2084,"Eagle 1610MB Blue High Density Polyethylene Lab Pack Drum with Metal Lever-lock Lid, 14 gallon Capacity, 26.5"" Height, 15"" Diameter",other,l1_routing_miss,0,0,<a_206>,<a_206><b_120>,60,3,0.5,1.0,0,0,<a_178>,<a_178><b_142>,98,3,0.336734693877551,1.0,1,0,1,0,-0.163265306122449,0.0,38,0
3235,1003,"Anderson Metals Brass Hose Fitting, 90 Degree Elbow, 3/8"" Barb x 1/2"" Male Pipe",connector_fitting,l1_routing_miss,0,0,<a_108>,<a_108><b_1>,143,8,0.5384615384615384,0.5,0,0,<a_236>,<a_236><b_226>,35,1,0.7428571428571429,1.0,0,0,0,0,0.20439560439560445,0.5,-108,-7
3236,979,"Anderson Metals Brass Threaded Pipe Fitting, Hex Bushing, 3/4"" Male x 1/2"" Female",tape,hit10,1,0,<a_108>,<a_108><b_133>,143,3,0.5384615384615384,1.0,1,0,<a_198>,<a_198><b_220>,45,3,0.7555555555555555,1.0,0,0,-1,0,0.2170940170940171,0.0,-98,0
3237,2243,"Oatey 31230 Pipe Joint Compound with PTFE with Brush, 4 fl.Ounce",other,l1_routing_miss,0,0,<a_244>,<a_244><b_93>,72,1,0.8333333333333334,1.0,0,0,<a_29>,<a_29><b_54>,46,3,0.7608695652173914,0.6666666666666666,0,0,0,0,-0.07246376811594202,-0.33333333333333337,-26,2
3238,1427,"Valterra W01-1600PB Clear Vinyl Tubing - 1/2"" x 10'",other,l1_routing_miss,0,0,<a_228>,<a_228><b_189>,96,1,0.5625,1.0,0,0,<a_247>,<a_247><b_228>,76,1,0.5921052631578947,1.0,0,0,0,0,0.02960526315789469,0.0,-20,0
3239,1923,POWERTEC 71007 110/220V Paddle Switch,other,l1_routing_miss,0,0,<a_236>,<a_236><b_233>,84,1,0.7380952380952381,1.0,0,0,<a_12>,<a_12><b_32>,13,1,0.6153846153846154,1.0,0,0,0,0,-0.12271062271062272,0.0,-71,0
3240,1353,Forney 72395 Reducing Bushing Adapters for 3/4-Inch Thick Bench Grinding Wheels,connector_fitting,l1_routing_miss,0,0,<a_224>,<a_224><b_53>,191,1,0.7329842931937173,1.0,0,0,<a_121>,<a_121><b_9>,53,1,0.6037735849056604,1.0,0,0,0,0,-0.12921070828805692,0.0,-138,0
3241,723,"4"" x 6"" 4 Mil (Heavy Duty) Plymor Brand Zipper Reclosable Storage Bags, DispenserBag Pack of 100",other,l1_routing_miss,0,0,<a_210>,<a_210><b_219>,95,10,0.9052631578947369,1.0,0,0,<a_59>,<a_59><b_25>,41,5,0.9512195121951219,1.0,0,0,0,0,0.04595635430038503,0.0,-54,-5
3242,3470,SCStyle 5 Meters GT2 2mm Pitch 6mm Wide Timing Belt for 3D Printer CNC,3d_filament,l1_routing_miss,0,0,<a_23>,<a_23><b_192>,50,1,0.46,1.0,0,0,<a_65>,<a_65><b_14>,28,1,0.6428571428571429,1.0,0,0,0,0,0.18285714285714288,0.0,-22,0
3243,1757,"3 PCS Mechanical End Stop with Wiring for CNC Machine or RepRap 3D printer, compatible with RAMPS",3d_filament,l1_routing_miss,0,0,<a_158>,<a_158><b_170>,109,1,0.5596330275229358,1.0,1,0,<a_223>,<a_223><b_199>,105,1,0.5428571428571428,1.0,1,0,0,0,-0.01677588466579294,0.0,-4,0
3244,2088,"ELEGOO Stepstick Stepper Motor Driver Module A4988 + Heat Sink for 3D Printer Reprap, CNC Machine or Robotics(Pack of 5)",3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_158>,<a_158><b_89>,109,4,0.5596330275229358,1.0,1,0,<a_223>,<a_223><b_70>,105,5,0.5428571428571428,1.0,1,0,0,0,-0.01677588466579294,0.0,-4,1
3245,466,"Best Choice Products 4-Wheel Foldable Rolling Warehouse Moving Flatbed Platform Dolly Push Cart w/ 330lb Capacity, Non-Slip Surface - Blue",other,l1_routing_miss,0,0,<a_87>,<a_87><b_177>,71,2,0.7746478873239436,1.0,0,0,<a_34>,<a_34><b_81>,48,1,0.7083333333333334,1.0,0,0,0,0,-0.06631455399061026,0.0,-23,-1
3246,3016,"HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, 1.75 mm, 1 kg Spool, Wood",3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_201>,247,3,0.9676113360323887,0.6666666666666666,1,0,<a_235>,<a_235><b_221>,128,1,1.0,1.0,1,0,0,0,0.03238866396761131,0.33333333333333337,-119,-2
3247,2145,"ROBO 3D R1 Plus 10x9x8-Inch ABS/PLA 3D Printer, White (A1-0002-000)",3d_filament,l1_routing_miss,0,0,<a_197>,<a_197><b_62>,60,1,0.4666666666666667,1.0,0,0,<a_178>,<a_178><b_216>,98,5,0.336734693877551,1.0,0,0,0,0,-0.12993197278911567,0.0,38,4
3248,1742,"Ajax Scientific Battery Holder with Lead Wire, 1x AA Cell (Pack of 10)",other,l1_routing_miss,0,0,<a_23>,<a_23><b_253>,50,2,0.46,1.0,0,0,<a_246>,<a_246><b_220>,17,1,0.7058823529411765,1.0,1,0,1,0,0.2458823529411765,0.0,-33,-1
3249,23,"Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle",adhesive_epoxy,l1_routing_miss,0,0,<a_202>,<a_202><b_100>,117,1,0.5470085470085471,1.0,0,0,<a_195>,<a_195><b_24>,30,2,0.6333333333333333,0.5,0,0,0,0,0.08632478632478624,-0.5,-87,1
3250,2333,"eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning",3d_filament,hit10,1,0,<a_91>,<a_91><b_162>,72,1,0.9305555555555556,1.0,0,0,<a_66>,<a_66><b_27>,85,1,0.9882352941176471,1.0,1,0,1,0,0.05767973856209152,0.0,13,0
3251,2917,Genuine E3D V6 Extra Nozzle - 1.75mm x 0.40mm (V6-NOZZLE-175-400),3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_91>,<a_91><b_86>,72,1,0.9305555555555556,1.0,1,0,<a_23>,<a_23><b_50>,28,1,0.9642857142857143,1.0,0,0,-1,0,0.03373015873015872,0.0,-44,0
3252,2615,"MG Chemicals433-4L  d-Limonene (Pure Grade) Cleaner Degreaser and 3-D Printing Chemical, 1 Gallon Can , Clear",other,l1_routing_miss,0,0,<a_66>,<a_66><b_251>,40,1,0.875,1.0,0,0,<a_2>,<a_2><b_127>,46,1,0.8260869565217391,1.0,0,0,0,0,-0.048913043478260865,0.0,6,0
3253,675,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.,adhesive_epoxy,hit10,1,0,<a_165>,<a_165><b_59>,72,4,0.8055555555555556,1.0,1,0,<a_254>,<a_254><b_119>,65,3,0.9384615384615385,1.0,0,0,-1,0,0.13290598290598288,0.0,-7,-1
3254,130,"Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)",adhesive_epoxy,hit10,1,0,<a_202>,<a_202><b_52>,117,8,0.5470085470085471,0.75,1,1,<a_18>,<a_18><b_128>,85,3,0.5294117647058824,1.0,1,0,0,-1,-0.017596782302664704,0.25,-32,-5
3255,257,"Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown",3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_165>,<a_165><b_107>,72,5,0.8055555555555556,1.0,1,0,<a_175>,<a_175><b_219>,62,5,0.7741935483870968,1.0,1,0,0,0,-0.03136200716845883,0.0,-10,0
3256,721,"Kreg SML-C2B-250 Blue-Kote Weather Resistant Pocket Hole Screws - 2"", 8 Coarse, Washer Head, 250 count",fastener,l1_routing_miss,0,0,<a_224>,<a_224><b_230>,191,2,0.7329842931937173,1.0,1,0,<a_57>,<a_57><b_167>,52,2,0.9230769230769231,1.0,1,0,0,0,0.19009262988320585,0.0,-139,0
3257,1346,"Aluminum Tape/Aluminum Foil Tape - 1.9 inch x 150 feet (3.4 mil) - Good for HVAC, Ducts, Insulation and More",adhesive_epoxy,l1_routing_miss,0,0,<a_202>,<a_202><b_232>,117,2,0.5470085470085471,1.0,0,0,<a_195>,<a_195><b_52>,30,1,0.6333333333333333,1.0,0,0,0,0,0.08632478632478624,0.0,-87,-1
3258,2522,"3M(TM) Scotchlok(TM) Electrical IDC Connector 560B, Blue, 18&ndash;16AWG solid/stranded, 14AWG stranded, 100ct",connector_fitting,l1_routing_miss,0,0,<a_67>,<a_67><b_74>,119,1,0.5714285714285714,1.0,0,0,<a_243>,<a_243><b_233>,78,2,0.6666666666666666,1.0,0,0,0,0,0.09523809523809523,0.0,-41,1
3259,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,hit10,1,0,<a_107>,<a_107><b_93>,66,2,0.7575757575757576,1.0,0,0,<a_252>,<a_252><b_88>,14,2,0.9285714285714286,1.0,0,0,0,0,0.17099567099567103,0.0,-52,0
3260,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,hit10,1,1,<a_107>,<a_107><b_93>,66,2,0.7575757575757576,1.0,1,1,<a_252>,<a_252><b_88>,14,2,0.9285714285714286,1.0,1,1,0,0,0.17099567099567103,0.0,-52,0
3261,182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,hit10,1,1,<a_107>,<a_107><b_93>,66,2,0.7575757575757576,1.0,1,1,<a_252>,<a_252><b_88>,14,2,0.9285714285714286,1.0,1,1,0,0,0.17099567099567103,0.0,-52,0
3262,2058,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray",3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_198>,247,47,0.9676113360323887,1.0,1,0,<a_235>,<a_235><b_198>,128,26,1.0,1.0,1,0,0,0,0.03238866396761131,0.0,-119,-21
3263,338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",gauge_meter,l1_routing_miss,0,0,<a_107>,<a_107><b_90>,66,2,0.7575757575757576,1.0,0,0,<a_35>,<a_35><b_182>,45,2,0.4888888888888889,1.0,0,0,0,0,-0.2686868686868687,0.0,-21,0
3264,3522,"3D Solutech Real Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - ST176BLPLA",3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,0,<a_66>,<a_66><b_63>,85,3,0.9882352941176471,1.0,0,0,-1,0,0.02062395808525841,0.0,-162,-21
3265,3113,Inland 1.75mm Silver PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_158>,<a_158><b_72>,109,19,0.5596330275229358,1.0,1,1,<a_223>,<a_223><b_240>,105,20,0.5428571428571428,1.0,1,0,0,-1,-0.01677588466579294,0.0,-4,1
3266,2472,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",3d_filament,leaf_or_ranking_miss_after_l2_hit,0,0,<a_223>,<a_223><b_198>,247,47,0.9676113360323887,1.0,1,1,<a_235>,<a_235><b_17>,128,20,1.0,1.0,1,0,0,-1,0.03238866396761131,0.0,-119,-27
3267,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",3d_filament,hit10,1,0,<a_223>,<a_223><b_20>,247,5,0.9676113360323887,1.0,1,0,<a_66>,<a_66><b_42>,85,1,0.9882352941176471,1.0,0,0,-1,0,0.02062395808525841,0.0,-162,-4
3268,2393,"Cutequeen 750 pcs,30 Values Resistor Kit x 25pcs =750 pcs (10 Ohm - 1M Ohm) 1/4W Metal Film Resistors Assortment",other,l1_routing_miss,0,0,<a_73>,<a_73><b_143>,114,1,0.5350877192982456,1.0,0,0,<a_246>,<a_246><b_4>,17,1,0.7058823529411765,1.0,0,0,0,0,0.1707946336429309,0.0,-97,0
3269,3470,SCStyle 5 Meters GT2 2mm Pitch 6mm Wide Timing Belt for 3D Printer CNC,3d_filament,l1_routing_miss,0,0,<a_23>,<a_23><b_192>,50,1,0.46,1.0,0,0,<a_65>,<a_65><b_14>,28,1,0.6428571428571429,1.0,0,0,0,0,0.18285714285714288,0.0,-22,0
3270,2917,Genuine E3D V6 Extra Nozzle - 1.75mm x 0.40mm (V6-NOZZLE-175-400),3d_filament,l1_routing_miss,0,0,<a_91>,<a_91><b_86>,72,1,0.9305555555555556,1.0,0,0,<a_23>,<a_23><b_50>,28,1,0.9642857142857143,1.0,0,0,0,0,0.03373015873015872,0.0,-44,0
3271,3670,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_72>,247,10,0.9676113360323887,1.0,1,0,<a_235>,<a_235><b_154>,128,10,1.0,1.0,1,0,0,0,0.03238866396761131,0.0,-119,0
3272,3088,6PCS x Custom Machined All Metal Heatbreak for V6 RepRap 3D Printer Hotend 1.75mm and Clones,3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_91>,<a_91><b_129>,72,2,0.9305555555555556,1.0,1,0,<a_23>,<a_23><b_90>,28,1,0.9642857142857143,1.0,1,0,0,0,0.03373015873015872,0.0,-44,-1
3273,3680,ProSpec PLA - Emerald - Beautiful Gemstone - Performance Grade 3D Printer Filament - 2.85mm - 2.2LB / 1kg,3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_193>,247,7,0.9676113360323887,1.0,1,0,<a_66>,<a_66><b_228>,85,1,0.9882352941176471,1.0,1,0,0,0,0.02062395808525841,0.0,-162,-6
3274,2734,Inland 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,hit10,1,0,<a_158>,<a_158><b_72>,109,19,0.5596330275229358,1.0,1,1,<a_223>,<a_223><b_63>,105,10,0.5428571428571428,1.0,1,0,0,-1,-0.01677588466579294,0.0,-4,-9
3275,490,"Duck Brand 300877 Professional Grade Electrical Tape, 3/4-Inch by 66 Feet, Single Roll, White",adhesive_epoxy,l1_routing_miss,0,0,<a_202>,<a_202><b_161>,117,3,0.5470085470085471,1.0,0,0,<a_24>,<a_24><b_25>,41,1,0.5609756097560976,1.0,0,0,0,0,0.013967062747550552,0.0,-76,-2
3276,1406,"Yonisun Sound Dampening Door Bumpers, 1/2"" Diameter, Sheet of 100",other,l1_routing_miss,0,0,<a_17>,<a_17><b_33>,99,1,0.6363636363636364,1.0,0,0,<a_105>,<a_105><b_220>,47,1,0.5319148936170213,1.0,0,0,0,0,-0.10444874274661509,0.0,-52,0
3277,835,"Industrial & Scientific"" />",metadata_placeholder,l1_routing_miss,0,0,<a_15>,<a_15><b_113>,31,1,0.7741935483870968,1.0,0,0,<a_190>,<a_190><b_166>,29,1,0.8275862068965517,1.0,0,0,0,0,0.05339265850945496,0.0,-2,0
3278,831,"DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack",other,l1_routing_miss,0,0,<a_193>,<a_193><b_42>,133,2,0.8045112781954887,1.0,0,0,<a_20>,<a_20><b_11>,39,3,0.8974358974358975,1.0,0,0,0,0,0.09292461924040873,0.0,-94,1
3279,212,"Rutland Products 76C 500-Degree RTV High Heat Silicone Seal, 10.3-Ounce Cartridge, Clear",adhesive_epoxy,l1_routing_miss,0,0,<a_244>,<a_244><b_129>,72,1,0.8333333333333334,1.0,0,0,<a_59>,<a_59><b_8>,41,1,0.9512195121951219,1.0,0,0,0,0,0.11788617886178854,0.0,-31,0
3280,3314,"Stainless Steel 316/316L Pipe Fitting, Nipple, Schedule 40 Welded, 3/4"" X 2-1/2"" NPT Male",tape,l1_routing_miss,0,0,<a_108>,<a_108><b_42>,143,7,0.5384615384615384,1.0,0,0,<a_198>,<a_198><b_236>,45,4,0.7555555555555555,1.0,0,0,0,0,0.2170940170940171,0.0,-98,-3
3281,3475,"3D Solutech Real Orange 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,0,<a_235>,<a_235><b_202>,128,24,1.0,1.0,1,0,0,0,0.03238866396761131,0.0,-119,0
3282,3494,"3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,hit10,1,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,1,<a_235>,<a_235><b_202>,128,24,1.0,1.0,1,1,0,0,0.03238866396761131,0.0,-119,0
3283,2513,2 Meters PTFE Teflon Bowden Tube 1.75 Filament 3D printer RepRap Rostock Kossel,3d_filament,l1_routing_miss,0,0,<a_158>,<a_158><b_138>,109,1,0.5596330275229358,1.0,0,0,<a_223>,<a_223><b_25>,105,1,0.5428571428571428,1.0,0,0,0,0,-0.01677588466579294,0.0,-4,0
3284,3216,"3D Printer Head(6PCS),6PCS 3D Printer 0.4mm Extruder Brass Nozzle Print Head for MK8 1.75mm ABS PLA Printer(0.4mm)",3d_filament,leaf_or_ranking_miss_after_l2_hit,0,0,<a_91>,<a_91><b_105>,72,3,0.9305555555555556,1.0,0,0,<a_23>,<a_23><b_114>,28,1,0.9642857142857143,1.0,0,0,0,0,0.03373015873015872,0.0,-44,-2
3285,331,"Stanley TRA700BN Heavy-Duty Staple & Brad Assortment, 2500-Pack",fastener,l1_routing_miss,0,0,<a_42>,<a_42><b_112>,100,1,0.6,1.0,1,0,<a_172>,<a_172><b_148>,34,2,0.6470588235294118,1.0,0,0,-1,0,0.04705882352941182,0.0,-66,1
3286,1830,"MedPride Powder-Free Nitrile Exam Gloves, Medium, Box/100",other,l1_routing_miss,0,0,<a_44>,<a_44><b_218>,65,3,0.9230769230769231,1.0,0,0,<a_233>,<a_233><b_147>,34,3,0.9705882352941176,1.0,0,0,0,0,0.04751131221719451,0.0,-31,0
3287,272,"Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown",3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_165>,<a_165><b_107>,72,5,0.8055555555555556,1.0,1,0,<a_175>,<a_175><b_219>,62,5,0.7741935483870968,1.0,0,0,-1,0,-0.03136200716845883,0.0,-10,0
3288,273,"Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown, (Pack of 4)",3d_filament,hit10,1,1,<a_165>,<a_165><b_107>,72,5,0.8055555555555556,1.0,1,1,<a_175>,<a_175><b_219>,62,5,0.7741935483870968,1.0,1,1,0,0,-0.03136200716845883,0.0,-10,0
3289,123,"Red Devil 0325 Steel Wool, 2 Medium Course, 8 Pads",adhesive_epoxy,l1_routing_miss,0,0,<a_173>,<a_173><b_194>,64,2,0.75,1.0,0,0,<a_1>,<a_1><b_41>,29,1,0.6896551724137931,1.0,0,0,0,0,-0.06034482758620685,0.0,-35,-1
3290,278,"T-Rex 241309 Shurtech Ferociously Strong Tape, 12 Yd L X 1.88 in W, 1-Roll, 12 Yards, Gunmetal Gray",tape,l1_routing_miss,0,0,<a_202>,<a_202><b_118>,117,1,0.5470085470085471,1.0,0,0,<a_18>,<a_18><b_59>,85,1,0.5294117647058824,1.0,0,0,0,0,-0.017596782302664704,0.0,-32,0
3291,798,PRO 1 Fuel Line Hose 5/16 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6,connector_fitting,l1_routing_miss,0,0,<a_228>,<a_228><b_75>,96,2,0.5625,1.0,0,0,<a_125>,<a_125><b_57>,23,1,0.5217391304347826,1.0,0,0,0,0,-0.040760869565217406,0.0,-73,-1
3292,416,PRO 1 Fuel Line Hose 1/4 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6,connector_fitting,hit10,1,0,<a_228>,<a_228><b_75>,96,2,0.5625,1.0,1,1,<a_125>,<a_125><b_73>,23,1,0.5217391304347826,1.0,1,0,0,-1,-0.040760869565217406,0.0,-73,-1
3293,1572,"Devcon Epoxy, 2 Ton Epoxy, 4.25 Ounce each, 2 Bottles",adhesive_epoxy,l1_routing_miss,0,0,<a_165>,<a_165><b_71>,72,3,0.8055555555555556,1.0,0,0,<a_254>,<a_254><b_137>,65,2,0.9384615384615385,1.0,0,0,0,0,0.13290598290598288,0.0,-7,-1
3294,3167,"Pratt PRA0008 100% Recycled Corrugated Cardboard Box, 6"" Length x 6"" Width x 4"" Height, Kraft pack of 25",other,l1_routing_miss,0,0,<a_210>,<a_210><b_74>,95,1,0.9052631578947369,1.0,0,0,<a_151>,<a_151><b_24>,36,2,0.5277777777777778,1.0,1,0,1,0,-0.3774853801169591,0.0,-59,1
3295,509,GemRed 82413 Digital Protractor Angle Finder Gauge Inclinometer with Backlight and Magnetic Base IP65,other,l1_routing_miss,0,0,<a_17>,<a_17><b_203>,99,1,0.6363636363636364,1.0,0,0,<a_17>,<a_17><b_49>,73,1,0.726027397260274,1.0,0,0,0,0,0.08966376089663763,0.0,-26,0
3296,2787,Teenitor 3ML Plastic Transfer Pipettes Eye Dropper Pack of 150 - Essential Oils Pipettes Dropper Makeup Tool,other,l1_routing_miss,0,0,<a_17>,<a_17><b_216>,99,2,0.6363636363636364,1.0,1,0,<a_17>,<a_17><b_133>,73,6,0.726027397260274,1.0,1,0,0,0,0.08966376089663763,0.0,-26,4
3297,2075,"ETA hand2mind Plastic Rainbow Fraction Tiles, Math Manipulative (Set of 51)",other,l1_routing_miss,0,0,<a_14>,<a_14><b_175>,39,2,0.7692307692307693,1.0,0,0,<a_214>,<a_214><b_159>,22,2,0.4090909090909091,1.0,0,0,0,0,-0.36013986013986016,0.0,-17,0
3298,2076,"ETA hand2mind 42188 Rainbow Fraction and Decimal Tiles, Plastic (Set of 51)",other,leaf_or_ranking_miss_after_l2_hit,0,0,<a_14>,<a_14><b_175>,39,2,0.7692307692307693,1.0,1,1,<a_214>,<a_214><b_159>,22,2,0.4090909090909091,1.0,1,1,0,0,-0.36013986013986016,0.0,-17,0
3299,1959,"Gorilla Super Glue Gel, 20 Gram, Clear",adhesive_epoxy,l1_routing_miss,0,0,<a_165>,<a_165><b_210>,72,2,0.8055555555555556,0.5,0,0,<a_175>,<a_175><b_78>,62,3,0.7741935483870968,1.0,0,0,0,0,-0.03136200716845883,0.5,-10,1
3300,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",3d_filament,hit10,1,0,<a_223>,<a_223><b_198>,247,47,0.9676113360323887,1.0,1,1,<a_235>,<a_235><b_198>,128,26,1.0,1.0,1,1,0,0,0.03238866396761131,0.0,-119,-21
